Scientific.Name	row_ids	AphiaID	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	namePublishedInID	scientificName	acceptedNameUsage	parentNameUsage	namePublishedIn	namePublishedInYear	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	scientificNameAuthorship	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	modified	bibliographicCitation	references	license	rightsHolder	datasetName	institutionCode	datasetID.x	identifier	title	format	datasetID.y	subject	Accepted_AphiaID	parent_AphiaID	speciesNOsubgenus	parent_NCBI	accepted_NCBI
RANGIA CUNEATA	R06626	156991	urn:lsid:marinespecies.org:taxname:156991	urn:lsid:marinespecies.org:taxname:156991	urn:lsid:marinespecies.org:taxname:156991	urn:lsid:marinespecies.org:taxname:156990	NA	Rangia cuneata	Rangia cuneata	Rangia	NA	NA	Animalia	Mollusca	Bivalvia	Venerida	Mactridae	Rangia	NA	cuneata	NA	Species	(G. B. Sowerby I, 1832)	ICZN	accepted	NA	2021-08-21	MolluscaBase eds. (2024). MolluscaBase. Rangia cuneata (G. B. Sowerby I, 1832). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=156991	https://www.marinespecies.org/aphia.php?p=taxdetails&id=156991	NA	NA	NA	NA	NA	NCBI:txid43053	To GenBank (35 nucleotides; 23 proteins)	NA	ncbi	NA	156991	156990	Rangia cuneata	NCBI:txid43052	NCBI:txid43053
RANINOIDES LOEVIS	R06627	440246	urn:lsid:marinespecies.org:taxname:440246	urn:lsid:marinespecies.org:taxname:440246	urn:lsid:marinespecies.org:taxname:440246	urn:lsid:marinespecies.org:taxname:204492	NA	Raninoides laevis	Raninoides laevis	Raninoides	NA	NA	Animalia	Arthropoda	Malacostraca	Decapoda	Raninidae	Raninoides	NA	laevis	NA	Species	(Latreille, 1825)	ICZN	accepted	NA	2022-03-27	DecaNet eds. (2024). DecaNet. Raninoides laevis (Latreille, 1825). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=440246	https://www.marinespecies.org/aphia.php?p=taxdetails&id=440246	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	440246	204492	Raninoides laevis	NCBI:txid6793	NA
RAPANA BEZOAR	R03850	395219	urn:lsid:marinespecies.org:taxname:395219	urn:lsid:marinespecies.org:taxname:395219	urn:lsid:marinespecies.org:taxname:395219	urn:lsid:marinespecies.org:taxname:138205	NA	Rapana bezoar	Rapana bezoar	Rapana	NA	NA	Animalia	Mollusca	Gastropoda	Neogastropoda	Muricidae	Rapana	NA	bezoar	NA	Species	(Linnaeus, 1767)	ICZN	accepted	NA	2009-05-23	MolluscaBase eds. (2024). MolluscaBase. Rapana bezoar (Linnaeus, 1767). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=395219	https://www.marinespecies.org/aphia.php?p=taxdetails&id=395219	NA	NA	NA	NA	NA	NCBI:txid693202	To GenBank (54 nucleotides; 34 proteins)	NA	ncbi	NA	395219	138205	Rapana bezoar	NCBI:txid29164	NCBI:txid693202
RAPANA VENOSA	R06628	140416	urn:lsid:marinespecies.org:taxname:140416	urn:lsid:marinespecies.org:taxname:140416	urn:lsid:marinespecies.org:taxname:140416	urn:lsid:marinespecies.org:taxname:138205	NA	Rapana venosa	Rapana venosa	Rapana	NA	NA	Animalia	Mollusca	Gastropoda	Neogastropoda	Muricidae	Rapana	NA	venosa	NA	Species	(Valenciennes, 1846)	ICZN	accepted	NA	2009-05-21	MolluscaBase eds. (2024). MolluscaBase. Rapana venosa (Valenciennes, 1846). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=140416	https://www.marinespecies.org/aphia.php?p=taxdetails&id=140416	NA	NA	NA	NA	NA	NCBI:txid55521	To GenBank (5629 nucleotides; 255 proteins)	NA	ncbi	NA	140416	138205	Rapana venosa	NCBI:txid29164	NCBI:txid55521
RAPHIDOPUS CILIATUS	R06629	410119	urn:lsid:marinespecies.org:taxname:410119	urn:lsid:marinespecies.org:taxname:410119	urn:lsid:marinespecies.org:taxname:410119	urn:lsid:marinespecies.org:taxname:410079	NA	Raphidopus ciliatus	Raphidopus ciliatus	Raphidopus	Stimpson, W. (1858). Prodromus descriptionis animalium evertebratum, quae in Expeditione ad Oceanum Pacificum Septentrionalem, a Republica Federata missa, Cadwaladaro Ringgold et Johanne Rodgers Ducibus, observavit et descripsit. Pars VII. Crustacea Anomoura. <em>Proceedings of the Academy of Natural Sciences of Philadelphia.</em> 10: 225-252 [63-90 in separate].	1858	Animalia	Arthropoda	Malacostraca	Decapoda	Porcellanidae	Raphidopus	NA	ciliatus	NA	Species	Stimpson, 1858	ICZN	accepted	NA	2010-08-04	DecaNet eds. (2024). DecaNet. Raphidopus ciliatus Stimpson, 1858. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=410119	https://www.marinespecies.org/aphia.php?p=taxdetails&id=410119	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	410119	410079	Raphidopus ciliatus	NA	NA
RAPHIDRILUS	R06642	324684	urn:lsid:marinespecies.org:taxname:324684	urn:lsid:marinespecies.org:taxname:324684	urn:lsid:marinespecies.org:taxname:324684	urn:lsid:marinespecies.org:taxname:594916	NA	Raphidrilus	Raphidrilus	Raphidrilinae	Monticelli, Francesco Saverio. (1910). Di un nuovo Ctenodrilide del Golfo di Napoli. <em>Rendiconto dell'Accademia delle Scienze Fisiche e Matematiche (Sezione della Società Reale di Napoli).</em> Serie 3. 16(3-4): 61-64.	1910	Animalia	Annelida	Polychaeta	Terebellida	Cirratulidae	Raphidrilus	NA	NA	NA	Genus	Monticelli, 1910	ICZN	accepted	NA	2017-04-03	Read, G.; Fauchald, K. (Ed.) (2024). World Polychaeta Database. Raphidrilus Monticelli, 1910. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=324684	https://www.marinespecies.org/aphia.php?p=taxdetails&id=324684	NA	NA	NA	NA	NA	NCBI:txid2777830	To Genbank	NA	ncbi	NA	324684	594916	NA	NA	NCBI:txid2777830
RAPHIDRILUS NEMASOMA	R06643	334693	urn:lsid:marinespecies.org:taxname:334693	urn:lsid:marinespecies.org:taxname:334693	urn:lsid:marinespecies.org:taxname:334693	urn:lsid:marinespecies.org:taxname:324684	NA	Raphidrilus nemasoma	Raphidrilus nemasoma	Raphidrilus	Monticelli, Francesco Saverio. (1910). Di un nuovo Ctenodrilide del Golfo di Napoli. <em>Rendiconto dell'Accademia delle Scienze Fisiche e Matematiche (Sezione della Società Reale di Napoli).</em> Serie 3. 16(3-4): 61-64.	1910	Animalia	Annelida	Polychaeta	Terebellida	Cirratulidae	Raphidrilus	NA	nemasoma	NA	Species	Monticelli, 1910	ICZN	accepted	NA	2010-07-04	Read, G.; Fauchald, K. (Ed.) (2024). World Polychaeta Database. Raphidrilus nemasoma Monticelli, 1910. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=334693	https://www.marinespecies.org/aphia.php?p=taxdetails&id=334693	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	334693	324684	Raphidrilus nemasoma	NCBI:txid2777830	NA
RAPHITOMA	R06630	137829	urn:lsid:marinespecies.org:taxname:137829	urn:lsid:marinespecies.org:taxname:137829	urn:lsid:marinespecies.org:taxname:137829	urn:lsid:marinespecies.org:taxname:153879	NA	Raphitoma	Raphitoma	Raphitomidae	Bellardi L. (1847). Monografia delle Pleurotome fossili del Piemonte. <em>Memorie della Reale Accademia delle Scienze di Torino.</em> 9(2): 531-650, 4 pls.	1847	Animalia	Mollusca	Gastropoda	Neogastropoda	Raphitomidae	Raphitoma	NA	NA	NA	Genus	Bellardi, 1847	ICZN	accepted	NA	2018-01-27	MolluscaBase eds. (2024). MolluscaBase. Raphitoma Bellardi, 1847. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=137829	https://www.marinespecies.org/aphia.php?p=taxdetails&id=137829	NA	NA	NA	NA	NA	NCBI:txid358443	To Genbank	NA	ncbi	NA	137829	153879	NA	NCBI:txid1286449	NCBI:txid358443
RAPHITOMA ECHINATA	R03789	139366	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
RAPHITOMA LINEARIS	R06631	139371	urn:lsid:marinespecies.org:taxname:139371	urn:lsid:marinespecies.org:taxname:139371	urn:lsid:marinespecies.org:taxname:1389226	urn:lsid:marinespecies.org:taxname:137829	NA	Raphitoma linearis	Cyrillia linearis	Raphitoma	NA	NA	Animalia	Mollusca	Gastropoda	Neogastropoda	Raphitomidae	Raphitoma	NA	linearis	NA	Species	(Montagu, 1803)	ICZN	unaccepted	NA	2019-11-10	MolluscaBase eds. (2024). MolluscaBase. Raphitoma linearis (Montagu, 1803). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=139371	https://www.marinespecies.org/aphia.php?p=taxdetails&id=139371	NA	NA	NA	NA	NA	NCBI:txid358444	To GenBank (17 nucleotides; 10 proteins)	NA	ncbi	NA	1389226	137829	Raphitoma linearis	NCBI:txid358443	NCBI:txid358444
RAPHITOMA PURPUREA	R06632	139379	urn:lsid:marinespecies.org:taxname:139379	urn:lsid:marinespecies.org:taxname:139379	urn:lsid:marinespecies.org:taxname:139379	urn:lsid:marinespecies.org:taxname:137829	NA	Raphitoma purpurea	Raphitoma purpurea	Raphitoma	NA	NA	Animalia	Mollusca	Gastropoda	Neogastropoda	Raphitomidae	Raphitoma	NA	purpurea	NA	Species	(Montagu, 1803)	ICZN	accepted	NA	2004-12-21	MolluscaBase eds. (2024). MolluscaBase. Raphitoma purpurea (Montagu, 1803). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=139379	https://www.marinespecies.org/aphia.php?p=taxdetails&id=139379	NA	NA	NA	NA	NA	NCBI:txid2570992	To GenBank (11 nucleotides; 7 proteins)	NA	ncbi	NA	139379	137829	Raphitoma purpurea	NCBI:txid358443	NCBI:txid2570992
RASPAILIA HYLE	R13711	741370	urn:lsid:marinespecies.org:taxname:741370	urn:lsid:marinespecies.org:taxname:741370	urn:lsid:marinespecies.org:taxname:168035	urn:lsid:marinespecies.org:taxname:168134	NA	Raspailia (Raspaxilla) hyle	Endectyon (Endectyon) hyle	Raspailia (Raspaxilla)	NA	NA	Animalia	Porifera	Demospongiae	Axinellida	Raspailiidae	Raspailia	Raspailia (Raspaxilla)	hyle	NA	Species	(de Laubenfels, 1930)	ICZN	unaccepted	NA	2023-02-28	de Voogd, N.J.; Alvarez, B.; Boury-Esnault, N.; Cárdenas, P.; Díaz, M.-C.; Dohrmann, M.; Downey, R.; Goodwin, C.; Hajdu, E.; Hooper, J.N.A.; Kelly, M.; Klautau, M.; Lim, S.C.; Manconi, R.; Morrow, C.; Pinheiro, U.; Pisera, A.B.; Ríos, P.; Rützler, K.; Schönberg, C.; Turner, T.; Vacelet, J.; van Soest, R.W.M.; Xavier, J. (2024). World Porifera Database. Raspailia (Raspaxilla) hyle (de Laubenfels, 1930). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=741370	https://www.marinespecies.org/aphia.php?p=taxdetails&id=741370	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	168035	168134	Raspailia hyle	NA	NA
RATHBUNASTER CALIFORNICUS	R08822;R17940	254844	urn:lsid:marinespecies.org:taxname:254844	urn:lsid:marinespecies.org:taxname:254844	urn:lsid:marinespecies.org:taxname:254844	urn:lsid:marinespecies.org:taxname:254843	NA	Rathbunaster californicus	Rathbunaster californicus	Rathbunaster	Fisher, W.K. (1906). New starfishes from the Pacific Coast of North America. <em>Proceedings of the Washington Academy of Sciences.</em> 8: 111-139.	1906	Animalia	Echinodermata	Asteroidea	Forcipulatida	Asteriidae	Rathbunaster	NA	californicus	NA	Species	Fisher, 1906	ICZN	accepted	NA	2007-12-19	Mah, C.L. (2024). World Asteroidea Database. Rathbunaster californicus Fisher, 1906. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=254844	https://www.marinespecies.org/aphia.php?p=taxdetails&id=254844	NA	NA	NA	NA	NA	NCBI:txid105876	To GenBank (9 nucleotides; 2 proteins)	NA	ncbi	NA	254844	254843	Rathbunaster californicus	NCBI:txid105875	NCBI:txid105876
RATHBUNELLA	R07874	270703	urn:lsid:marinespecies.org:taxname:270703	urn:lsid:marinespecies.org:taxname:270703	urn:lsid:marinespecies.org:taxname:270703	urn:lsid:marinespecies.org:taxname:151388	NA	Rathbunella	Rathbunella	Bathymasteridae	NA	NA	Animalia	Chordata	Teleostei	Perciformes	Bathymasteridae	Rathbunella	NA	NA	NA	Genus	Jordan & Evermann, 1896	ICZN	accepted	NA	2014-11-21	Froese, R. and D. Pauly. Editors. (2024). FishBase. Rathbunella Jordan & Evermann, 1896. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=270703	https://www.marinespecies.org/aphia.php?p=taxdetails&id=270703	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	270703	151388	NA	NCBI:txid274806	NA
RATHBUNELLA ALLENI	R07395;R07875;R15099;R18606	282555	urn:lsid:marinespecies.org:taxname:282555	urn:lsid:marinespecies.org:taxname:282555	urn:lsid:marinespecies.org:taxname:282555	urn:lsid:marinespecies.org:taxname:270703	NA	Rathbunella alleni	Rathbunella alleni	Rathbunella	Gilbert, C. H. (1904). Notes on fishes from the Pacific coast of North America. <em>Proceedings of the California Academy of Sciences (Series 3).</em> v. 3 (no. 9): 255-271, Pls. 25-29.	1904	Animalia	Chordata	Teleostei	Perciformes	Bathymasteridae	Rathbunella	NA	alleni	NA	Species	Gilbert, 1904	ICZN	accepted	NA	2008-01-15	Froese, R. and D. Pauly. Editors. (2024). FishBase. Rathbunella alleni Gilbert, 1904. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=282555	https://www.marinespecies.org/aphia.php?p=taxdetails&id=282555	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	282555	270703	Rathbunella alleni	NA	NA
RATHBUNELLA HYPOPLECTA	R07396;R10884;R15100;R18609	282556	urn:lsid:marinespecies.org:taxname:282556	urn:lsid:marinespecies.org:taxname:282556	urn:lsid:marinespecies.org:taxname:282556	urn:lsid:marinespecies.org:taxname:270703	NA	Rathbunella hypoplecta	Rathbunella hypoplecta	Rathbunella	NA	NA	Animalia	Chordata	Teleostei	Perciformes	Bathymasteridae	Rathbunella	NA	hypoplecta	NA	Species	(Gilbert, 1890)	ICZN	accepted	NA	2008-01-15	Froese, R. and D. Pauly. Editors. (2024). FishBase. Rathbunella hypoplecta (Gilbert, 1890). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=282556	https://www.marinespecies.org/aphia.php?p=taxdetails&id=282556	NA	NA	NA	NA	NA	NCBI:txid301822	To GenBank (32 nucleotides; 30 proteins)	NA	ncbi	NA	282556	270703	Rathbunella hypoplecta	NA	NCBI:txid301822
RATHBUNXIA OCCIDENTALIS	R16229	1424662	urn:lsid:marinespecies.org:taxname:1424662	urn:lsid:marinespecies.org:taxname:1424662	urn:lsid:marinespecies.org:taxname:1424662	urn:lsid:marinespecies.org:taxname:1424658	NA	Rathbunixa occidentalis	Rathbunixa occidentalis	Rathbunixa	NA	NA	Animalia	Arthropoda	Malacostraca	Decapoda	Pinnotheridae	Rathbunixa	NA	occidentalis	NA	Species	(Rathbun, 1894)	ICZN	accepted	NA	2022-03-23	DecaNet eds. (2024). DecaNet. Rathbunixa occidentalis (Rathbun, 1894). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1424662	https://www.marinespecies.org/aphia.php?p=taxdetails&id=1424662	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1424662	1424658	Rathbunixa occidentalis	NCBI:txid3023956	NA
RATHKEA	R10615	117211	urn:lsid:marinespecies.org:taxname:117211	urn:lsid:marinespecies.org:taxname:117211	urn:lsid:marinespecies.org:taxname:117211	urn:lsid:marinespecies.org:taxname:19485	NA	Rathkea	Rathkea	Rathkeidae	NA	NA	Animalia	Cnidaria	Hydrozoa	Anthoathecata	Rathkeidae	Rathkea	NA	NA	NA	Genus	Brandt, 1837	ICZN	accepted	NA	2017-06-22	Schuchert, P. (2024). World Hydrozoa Database. Rathkea Brandt, 1837. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=117211	https://www.marinespecies.org/aphia.php?p=taxdetails&id=117211	NA	NA	NA	NA	NA	NCBI:txid367924	To Genbank	NA	ncbi	NA	117211	19485	NA	NCBI:txid367923	NCBI:txid367924
RATHKEA OCTOPUNCTATA	R09218;R17700	117848	urn:lsid:marinespecies.org:taxname:117848	urn:lsid:marinespecies.org:taxname:117848	urn:lsid:marinespecies.org:taxname:117848	urn:lsid:marinespecies.org:taxname:117211	NA	Rathkea octopunctata	Rathkea octopunctata	Rathkea	NA	NA	Animalia	Cnidaria	Hydrozoa	Anthoathecata	Rathkeidae	Rathkea	NA	octopunctata	NA	Species	(M. Sars, 1835)	ICZN	accepted	NA	2013-03-08	Schuchert, P. (2024). World Hydrozoa Database. Rathkea octopunctata (M. Sars, 1835). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=117848	https://www.marinespecies.org/aphia.php?p=taxdetails&id=117848	NA	NA	NA	NA	NA	NCBI:txid367925	To GenBank (16 nucleotides; 20 proteins)	NA	ncbi	NA	117848	117211	Rathkea octopunctata	NCBI:txid367924	NCBI:txid367925
RAYMONDCIA MACGINITEI	R17400	472527	urn:lsid:marinespecies.org:taxname:472527	urn:lsid:marinespecies.org:taxname:472527	urn:lsid:marinespecies.org:taxname:472527	urn:lsid:marinespecies.org:taxname:468800	NA	Raymondcia mcginitiei	Raymondcia mcginitiei	Raymondcia	Soule, D. F.; Soule, J. D.; Chaney, H. W. (1995). Taxonomic Atlas of the benthic fauna of the Santa Maria Basin and western Santa Barbara Channel. The Bryozoa. <em>Irene McCulloch Foundation Monograph Series, Number 2. Hancock Insitute of Marine Studies, University of Southern California, Los Angeles.</em> 	1995	Animalia	Bryozoa	Gymnolaemata	Cheilostomatida	Smittinidae	Raymondcia	NA	mcginitiei	NA	Species	Soule, Soule & Chaney, 1995	ICZN	accepted	NA	2010-04-27	Bock, P. (2024). World List of Bryozoa. Raymondcia mcginitiei Soule, Soule & Chaney, 1995. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=472527	https://www.marinespecies.org/aphia.php?p=taxdetails&id=472527	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	472527	468800	Raymondcia mcginitiei	NCBI:txid2924091	NA
RAYMONDCIA OSBURNI	R17399	472526	urn:lsid:marinespecies.org:taxname:472526	urn:lsid:marinespecies.org:taxname:472526	urn:lsid:marinespecies.org:taxname:472526	urn:lsid:marinespecies.org:taxname:468800	NA	Raymondcia osburni	Raymondcia osburni	Raymondcia	Soule, D. F.; Soule, J. D.; Chaney, H. W. (1995). Taxonomic Atlas of the benthic fauna of the Santa Maria Basin and western Santa Barbara Channel. The Bryozoa. <em>Irene McCulloch Foundation Monograph Series, Number 2. Hancock Insitute of Marine Studies, University of Southern California, Los Angeles.</em> 	1995	Animalia	Bryozoa	Gymnolaemata	Cheilostomatida	Smittinidae	Raymondcia	NA	osburni	NA	Species	Soule, Soule & Chaney, 1995	ICZN	accepted	NA	2010-04-27	Bock, P. (2024). World List of Bryozoa. Raymondcia osburni Soule, Soule & Chaney, 1995. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=472526	https://www.marinespecies.org/aphia.php?p=taxdetails&id=472526	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	472526	468800	Raymondcia osburni	NCBI:txid2924091	NA
RECURVIROSTRA AMERICANA	R17212	159140	urn:lsid:marinespecies.org:taxname:159140	urn:lsid:marinespecies.org:taxname:159140	urn:lsid:marinespecies.org:taxname:159140	urn:lsid:marinespecies.org:taxname:206181	NA	Recurvirostra americana	Recurvirostra americana	Recurvirostra	NA	NA	Animalia	Chordata	Aves	Charadriiformes	Recurvirostridae	Recurvirostra	NA	americana	NA	Species	Gmelin, 1789	ICZN	accepted	NA	2011-04-08	WoRMS (2024). Recurvirostra americana Gmelin, 1789. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=159140	https://www.marinespecies.org/aphia.php?p=taxdetails&id=159140	NA	NA	NA	NA	NA	NCBI:txid227236	To GenBank (40 nucleotides; 36 proteins)	NA	ncbi	NA	159140	206181	Recurvirostra americana	NCBI:txid171274	NCBI:txid227236
REGINELLA FURCATA	R17401	467451	urn:lsid:marinespecies.org:taxname:467451	urn:lsid:marinespecies.org:taxname:467451	urn:lsid:marinespecies.org:taxname:467451	urn:lsid:marinespecies.org:taxname:206889	NA	Reginella furcata	Reginella furcata	Reginella	NA	NA	Animalia	Bryozoa	Gymnolaemata	Cheilostomatida	Cribrilinidae	Reginella	NA	furcata	NA	Species	(Hincks, 1882)	ICZN	accepted	NA	2020-01-30	Bock, P. (2024). World List of Bryozoa. Reginella furcata (Hincks, 1882). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=467451	https://www.marinespecies.org/aphia.php?p=taxdetails&id=467451	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	467451	206889	Reginella furcata	NCBI:txid97278	NA
REGINELLA NITIDA	R17402	467453	urn:lsid:marinespecies.org:taxname:467453	urn:lsid:marinespecies.org:taxname:467453	urn:lsid:marinespecies.org:taxname:467453	urn:lsid:marinespecies.org:taxname:206889	NA	Reginella nitida	Reginella nitida	Reginella	Osburn, R. C. (1950). Bryozoa of the Pacific Coast of America: part 1, Cheilostomata-Anasca. <em>Allan Hancock Pacific Expeditions.</em> 14, 1-269.	1950	Animalia	Bryozoa	Gymnolaemata	Cheilostomatida	Cribrilinidae	Reginella	NA	nitida	NA	Species	Osburn, 1950	ICZN	accepted	NA	2010-03-30	Bock, P. (2024). World List of Bryozoa. Reginella nitida Osburn, 1950. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=467453	https://www.marinespecies.org/aphia.php?p=taxdetails&id=467453	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	467453	206889	Reginella nitida	NCBI:txid97278	NA
REINHARDTIUS HIPPOGLOSSOIDES	R08550;R08613;R10320;R15297	127144	urn:lsid:marinespecies.org:taxname:127144	urn:lsid:marinespecies.org:taxname:127144	urn:lsid:marinespecies.org:taxname:127144	urn:lsid:marinespecies.org:taxname:126121	NA	Reinhardtius hippoglossoides	Reinhardtius hippoglossoides	Reinhardtius	NA	NA	Animalia	Chordata	Teleostei	Pleuronectiformes	Pleuronectidae	Reinhardtius	NA	hippoglossoides	NA	Species	(Walbaum, 1792)	ICZN	accepted	NA	2008-01-15	Froese, R. and D. Pauly. Editors. (2024). FishBase. Reinhardtius hippoglossoides (Walbaum, 1792). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=127144	https://www.marinespecies.org/aphia.php?p=taxdetails&id=127144	NA	NA	NA	NA	NA	NCBI:txid111784	To GenBank (1894 nucleotides; 310 proteins)	NA	ncbi	NA	127144	126121	Reinhardtius hippoglossoides	NCBI:txid111783	NCBI:txid111784
