Project Requested,scientific_name,Point of Contact for Submission,Email,Common Name,Survey Type,locality
GOM Species List,Nuttallides decorata,,ks567@msstate.edu ,,Inventory,ESE  Gulf of Mexico
GOM Species List,Nuttallides decorata,,ks567@msstate.edu ,,Inventory,ESE  Gulf of Mexico
GOM Species List,Nuttallides decorata,,ks567@msstate.edu ,,Inventory,SSE  Gulf of Mexico
GOM Species List,Nuttallides decorata,,ks567@msstate.edu ,,Inventory,SSE  Gulf of Mexico
GOM Species List,Nuttallides decorata,,ks567@msstate.edu ,,Inventory,SSE  Gulf of Mexico
GOM Species List,Nuttallides decorata,,ks567@msstate.edu ,,Inventory,SSE  Gulf of Mexico
GOM Species List,Nuttallides decorata,,ks567@msstate.edu ,,Inventory,SSW  Gulf of Mexico
GOM Species List,Asanonella tubulifera,,ks567@msstate.edu ,,Inventory,NNW  Gulf of Mexico
GOM Species List,Nuttallides decorata,,ks567@msstate.edu ,,Inventory,NNE Gulf of Mexico
GOM Species List,Nuttallides decorata,,ks567@msstate.edu ,,Inventory,NNE Gulf of Mexico
GOM Species List,Nuttallides decorata,,ks567@msstate.edu ,,Inventory,NNE Gulf of Mexico
GOM Species List,Nuttallides decorata,,ks567@msstate.edu ,,Inventory,NNE Gulf of Mexico
GOM Species List,Nuttallides decorata,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Nuttallides decorata,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Nuttallides decorata,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Nuttallides decorata,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Anomalinoides mexicanus,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Anomalinoides mexicanus,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Anomalinoides mexicanus,,ks567@msstate.edu ,,Inventory,WNW  Gulf of Mexico
GOM Species List,Anomalinoides mexicanus,,ks567@msstate.edu ,,Inventory,WNW  Gulf of Mexico
GOM Species List,Anomalinoides mexicanus,,ks567@msstate.edu ,,Inventory,WNW  Gulf of Mexico
GOM Species List,Anomalinoides mexicanus,,ks567@msstate.edu ,,Inventory,NNW  Gulf of Mexico
GOM Species List,Anomalinoides mexicanus,,ks567@msstate.edu ,,Inventory,NNW  Gulf of Mexico
GOM Species List,Anomalinoides mexicanus,,ks567@msstate.edu ,,Inventory,NNW  Gulf of Mexico
GOM Species List,Asanonella tubulifera,,ks567@msstate.edu ,,Inventory,WNW  Gulf of Mexico
GOM Species List,Anomalinoides io,,ks567@msstate.edu ,,Inventory,NNW  Gulf of Mexico
GOM Species List,Anomalinoides io,,ks567@msstate.edu ,,Inventory,NNW  Gulf of Mexico
GOM Species List,Balaenoptera edeni,,ks567@msstate.edu ,,Inventory,NNW  Gulf of Mexico
GOM Species List,Anomalinoides io,,ks567@msstate.edu ,,Inventory,NNW  Gulf of Mexico
GOM Species List,Anomalinoides io,,ks567@msstate.edu ,,Inventory,NNW  Gulf of Mexico
GOM Species List,Anomalinoides io,,ks567@msstate.edu ,,Inventory,NNW  Gulf of Mexico
GOM Species List,Anomalinoides mexicanus,,ks567@msstate.edu ,,Inventory,NNE Gulf of Mexico
GOM Species List,Anomalinoides mexicanus,,ks567@msstate.edu ,,Inventory,NNE Gulf of Mexico
GOM Species List,Anomalinoides mexicanus,,ks567@msstate.edu ,,Inventory,NNE Gulf of Mexico
GOM Species List,Anomalinoides mexicanus,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Anomalinoides io,,ks567@msstate.edu ,,Inventory,WSW  Gulf of Mexico
GOM Species List,Anomalinoides io,,ks567@msstate.edu ,,Inventory,WSW  Gulf of Mexico
GOM Species List,Megaptera novaeangliae,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Anomalinoides io,,ks567@msstate.edu ,,Inventory,WSW  Gulf of Mexico
GOM Species List,Anomalinoides io,,ks567@msstate.edu ,,Inventory,WSW  Gulf of Mexico
GOM Species List,Anomalinoides io,,ks567@msstate.edu ,,Inventory,WNW  Gulf of Mexico
GOM Species List,Anomalinoides io,,ks567@msstate.edu ,,Inventory,WNW  Gulf of Mexico
GOM Species List,Anomalinoides io,,ks567@msstate.edu ,,Inventory,WNW  Gulf of Mexico
GOM Species List,Anomalinoides io,,ks567@msstate.edu ,,Inventory,WNW  Gulf of Mexico
GOM Species List,Anomalinoides io,,ks567@msstate.edu ,,Inventory,SSE  Gulf of Mexico
GOM Species List,Anomalinoides io,,ks567@msstate.edu ,,Inventory,SSE  Gulf of Mexico
GOM Species List,Megaptera novaeangliae,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Anomalinoides io,,ks567@msstate.edu ,,Inventory,SSE  Gulf of Mexico
GOM Species List,Anomalinoides io,,ks567@msstate.edu ,,Inventory,SSW  Gulf of Mexico
GOM Species List,Anomalinoides io,,ks567@msstate.edu ,,Inventory,SSW  Gulf of Mexico
GOM Species List,Anomalinoides io,,ks567@msstate.edu ,,Inventory,SSW  Gulf of Mexico
GOM Species List,Anomalinoides io,,ks567@msstate.edu ,,Inventory,SSW  Gulf of Mexico
GOM Species List,Anomalinoides io,,ks567@msstate.edu ,,Inventory,SSW  Gulf of Mexico
GOM Species List,Anomalinoides io,,ks567@msstate.edu ,,Inventory,WSW  Gulf of Mexico
GOM Species List,Anomalinoides io,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Anomalinoides io,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Megaptera novaeangliae,,ks567@msstate.edu ,,Inventory,NNE Gulf of Mexico
GOM Species List,Anomalinoides io,,ks567@msstate.edu ,,Inventory,ESE  Gulf of Mexico
GOM Species List,Anomalinoides io,,ks567@msstate.edu ,,Inventory,ESE  Gulf of Mexico
GOM Species List,Anomalinoides io,,ks567@msstate.edu ,,Inventory,ESE  Gulf of Mexico
GOM Species List,Anomalinoides io,,ks567@msstate.edu ,,Inventory,ESE  Gulf of Mexico
GOM Species List,Anomalinoides io,,ks567@msstate.edu ,,Inventory,ESE  Gulf of Mexico
GOM Species List,Anomalinoides io,,ks567@msstate.edu ,,Inventory,SSE  Gulf of Mexico
GOM Species List,Anomalinoides io,,ks567@msstate.edu ,,Inventory,SSE  Gulf of Mexico
GOM Species List,Anomalinoides globulosus,,ks567@msstate.edu ,,Inventory,NNW  Gulf of Mexico
GOM Species List,Anomalinoides globulosus,,ks567@msstate.edu ,,Inventory,NNW  Gulf of Mexico
GOM Species List,Anomalinoides io,,ks567@msstate.edu ,,Inventory,NNE Gulf of Mexico
GOM Species List,Anomalinoides io,,ks567@msstate.edu ,,Inventory,NNE Gulf of Mexico
GOM Species List,Anomalinoides io,,ks567@msstate.edu ,,Inventory,NNE Gulf of Mexico
GOM Species List,Anomalinoides io,,ks567@msstate.edu ,,Inventory,NNE Gulf of Mexico
GOM Species List,Anomalinoides io,,ks567@msstate.edu ,,Inventory,NNE Gulf of Mexico
GOM Species List,Anomalinoides io,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Anomalinoides io,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Anomalinoides io,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Anomalinoides deprimus,,ks567@msstate.edu ,,Inventory,NNW  Gulf of Mexico
GOM Species List,Anomalinoides deprimus,,ks567@msstate.edu ,,Inventory,NNW  Gulf of Mexico
GOM Species List,Anomalinoides deprimus,,ks567@msstate.edu ,,Inventory,NNW  Gulf of Mexico
GOM Species List,Anomalinoides globulosus,,ks567@msstate.edu ,,Inventory,NNE Gulf of Mexico
GOM Species List,Anomalinoides globulosus,,ks567@msstate.edu ,,Inventory,NNE Gulf of Mexico
GOM Species List,Anomalinoides globulosus,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Anomalinoides globulosus,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Anomalinoides globulosus,,ks567@msstate.edu ,,Inventory,WNW  Gulf of Mexico
GOM Species List,Anomalinoides globulosus,,ks567@msstate.edu ,,Inventory,WNW  Gulf of Mexico
GOM Species List,Anomalinoides deprimus,,ks567@msstate.edu ,,Inventory,WNW  Gulf of Mexico
GOM Species List,Anomalinoides deprimus,,ks567@msstate.edu ,,Inventory,WNW  Gulf of Mexico
GOM Species List,Anomalinoides deprimus,,ks567@msstate.edu ,,Inventory,WNW  Gulf of Mexico
GOM Species List,Anomalinoides deprimus,,ks567@msstate.edu ,,Inventory,WNW  Gulf of Mexico
GOM Species List,Anomalinoides deprimus,,ks567@msstate.edu ,,Inventory,WNW  Gulf of Mexico
GOM Species List,Anomalinoides deprimus,,ks567@msstate.edu ,,Inventory,WNW  Gulf of Mexico
GOM Species List,Anomalinoides deprimus,,ks567@msstate.edu ,,Inventory,NNW  Gulf of Mexico
GOM Species List,Anomalinoides deprimus,,ks567@msstate.edu ,,Inventory,NNW  Gulf of Mexico
GOM Species List,Anomalinoides deprimus,,ks567@msstate.edu ,,Inventory,NNW  Gulf of Mexico
GOM Species List,Anomalinoides deprimus,,ks567@msstate.edu ,,Inventory,SSW  Gulf of Mexico
GOM Species List,Anomalinoides deprimus,,ks567@msstate.edu ,,Inventory,SSW  Gulf of Mexico
GOM Species List,Anomalinoides deprimus,,ks567@msstate.edu ,,Inventory,SSW  Gulf of Mexico
GOM Species List,Anomalinoides deprimus,,ks567@msstate.edu ,,Inventory,WSW  Gulf of Mexico
GOM Species List,Anomalinoides deprimus,,ks567@msstate.edu ,,Inventory,WSW  Gulf of Mexico
GOM Species List,Anomalinoides deprimus,,ks567@msstate.edu ,,Inventory,WSW  Gulf of Mexico
GOM Species List,Anomalinoides deprimus,,ks567@msstate.edu ,,Inventory,WSW  Gulf of Mexico
GOM Species List,Anomalinoides deprimus,,ks567@msstate.edu ,,Inventory,WSW  Gulf of Mexico
GOM Species List,Anomalinoides deprimus,,ks567@msstate.edu ,,Inventory,WSW  Gulf of Mexico
GOM Species List,Anomalinoides deprimus,,ks567@msstate.edu ,,Inventory,SSE  Gulf of Mexico
GOM Species List,Anomalinoides deprimus,,ks567@msstate.edu ,,Inventory,SSE  Gulf of Mexico
GOM Species List,Anomalinoides deprimus,,ks567@msstate.edu ,,Inventory,SSE  Gulf of Mexico
GOM Species List,Anomalinoides deprimus,,ks567@msstate.edu ,,Inventory,SSE  Gulf of Mexico
GOM Species List,Anomalinoides deprimus,,ks567@msstate.edu ,,Inventory,SSE  Gulf of Mexico
GOM Species List,Anomalinoides deprimus,,ks567@msstate.edu ,,Inventory,SSE  Gulf of Mexico
GOM Species List,Anomalinoides deprimus,,ks567@msstate.edu ,,Inventory,SSW  Gulf of Mexico
GOM Species List,Anomalinoides deprimus,,ks567@msstate.edu ,,Inventory,SSW  Gulf of Mexico
GOM Species List,Anomalinoides deprimus,,ks567@msstate.edu ,,Inventory,SSW  Gulf of Mexico
GOM Species List,Anomalinoides deprimus,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Anomalinoides deprimus,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Anomalinoides deprimus,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Anomalinoides deprimus,,ks567@msstate.edu ,,Inventory,ESE  Gulf of Mexico
GOM Species List,Anomalinoides deprimus,,ks567@msstate.edu ,,Inventory,ESE  Gulf of Mexico
GOM Species List,Anomalinoides deprimus,,ks567@msstate.edu ,,Inventory,ESE  Gulf of Mexico
GOM Species List,Anomalinoides deprimus,,ks567@msstate.edu ,,Inventory,ESE  Gulf of Mexico
GOM Species List,Anomalinoides deprimus,,ks567@msstate.edu ,,Inventory,ESE  Gulf of Mexico
GOM Species List,Anomalinoides deprimus,,ks567@msstate.edu ,,Inventory,ESE  Gulf of Mexico
GOM Species List,Anomalinoides deprimus,,ks567@msstate.edu ,,Inventory,NNE Gulf of Mexico
GOM Species List,Anomalinoides deprimus,,ks567@msstate.edu ,,Inventory,NNE Gulf of Mexico
GOM Species List,Anomalinoides deprimus,,ks567@msstate.edu ,,Inventory,NNE Gulf of Mexico
GOM Species List,Anomalinoides deprimus,,ks567@msstate.edu ,,Inventory,NNE Gulf of Mexico
GOM Species List,Anomalinoides deprimus,,ks567@msstate.edu ,,Inventory,NNE Gulf of Mexico
GOM Species List,Anomalinoides deprimus,,ks567@msstate.edu ,,Inventory,NNE Gulf of Mexico
GOM Species List,Anomalinoides deprimus,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Anomalinoides deprimus,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Anomalinoides deprimus,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Amphistegina gibbosa,,ks567@msstate.edu ,,Inventory,WNW  Gulf of Mexico
GOM Species List,Amphistegina gibbosa,,ks567@msstate.edu ,,Inventory,WNW  Gulf of Mexico
GOM Species List,Amphistegina gibbosa,,ks567@msstate.edu ,,Inventory,NNW  Gulf of Mexico
GOM Species List,Amphistegina gibbosa,,ks567@msstate.edu ,,Inventory,NNW  Gulf of Mexico
GOM Species List,Amphistegina gibbosa,,ks567@msstate.edu ,,Inventory,NNW  Gulf of Mexico
GOM Species List,Anomalinoides colligerus,,ks567@msstate.edu ,,Inventory,ESE  Gulf of Mexico
GOM Species List,Anomalinoides colligerus,,ks567@msstate.edu ,,Inventory,ESE  Gulf of Mexico
GOM Species List,Anomalinoides colligerus,,ks567@msstate.edu ,,Inventory,SSE  Gulf of Mexico
GOM Species List,Anomalinoides colligerus,,ks567@msstate.edu ,,Inventory,SSE  Gulf of Mexico
GOM Species List,Plagiopyla ovata,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Amphistegina gibbosa,,ks567@msstate.edu ,,Inventory,SSE  Gulf of Mexico
GOM Species List,Amphistegina gibbosa,,ks567@msstate.edu ,,Inventory,SSE  Gulf of Mexico
GOM Species List,Amphistegina gibbosa,,ks567@msstate.edu ,,Inventory,SSW  Gulf of Mexico
GOM Species List,Amphistegina gibbosa,,ks567@msstate.edu ,,Inventory,SSW  Gulf of Mexico
GOM Species List,Amphistegina gibbosa,,ks567@msstate.edu ,,Inventory,SSW  Gulf of Mexico
GOM Species List,Amphistegina gibbosa,,ks567@msstate.edu ,,Inventory,WSW  Gulf of Mexico
GOM Species List,Amphistegina gibbosa,,ks567@msstate.edu ,,Inventory,WSW  Gulf of Mexico
GOM Species List,Amphistegina gibbosa,,ks567@msstate.edu ,,Inventory,WSW  Gulf of Mexico
GOM Species List,Amphistegina gibbosa,,ks567@msstate.edu ,,Inventory,WNW  Gulf of Mexico
GOM Species List,Vorticella platysoma,,ks567@msstate.edu ,,Inventory,NNE Gulf of Mexico
GOM Species List,Amphistegina gibbosa,,ks567@msstate.edu ,,Inventory,NNE Gulf of Mexico
GOM Species List,Amphistegina gibbosa,,ks567@msstate.edu ,,Inventory,NNE Gulf of Mexico
GOM Species List,Amphistegina gibbosa,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Amphistegina gibbosa,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Amphistegina gibbosa,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Amphistegina gibbosa,,ks567@msstate.edu ,,Inventory,ESE  Gulf of Mexico
GOM Species List,Amphistegina gibbosa,,ks567@msstate.edu ,,Inventory,ESE  Gulf of Mexico
GOM Species List,Amphistegina gibbosa,,ks567@msstate.edu ,,Inventory,ESE  Gulf of Mexico
GOM Species List,Amphistegina gibbosa,,ks567@msstate.edu ,,Inventory,SSE  Gulf of Mexico
GOM Species List,Vorticella platysoma,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Asterigerina carinata,,ks567@msstate.edu ,,Inventory,WNW  Gulf of Mexico
GOM Species List,Asterigerina carinata,,ks567@msstate.edu ,,Inventory,WNW  Gulf of Mexico
GOM Species List,Asterigerina carinata,,ks567@msstate.edu ,,Inventory,WNW  Gulf of Mexico
GOM Species List,Asterigerina carinata,,ks567@msstate.edu ,,Inventory,WNW  Gulf of Mexico
GOM Species List,Asterigerina carinata,,ks567@msstate.edu ,,Inventory,NNW  Gulf of Mexico
GOM Species List,Asterigerina carinata,,ks567@msstate.edu ,,Inventory,NNW  Gulf of Mexico
GOM Species List,Asterigerina carinata,,ks567@msstate.edu ,,Inventory,NNW  Gulf of Mexico
GOM Species List,Asterigerina carinata,,ks567@msstate.edu ,,Inventory,NNW  Gulf of Mexico
GOM Species List,Amphistegina gibbosa,,ks567@msstate.edu ,,Inventory,NNE Gulf of Mexico
GOM Species List,Vorticella procumbens,,ks567@msstate.edu ,,Inventory,NNE Gulf of Mexico
GOM Species List,Asterigerina carinata,,ks567@msstate.edu ,,Inventory,SSE  Gulf of Mexico
GOM Species List,Asterigerina carinata,,ks567@msstate.edu ,,Inventory,SSW  Gulf of Mexico
GOM Species List,Asterigerina carinata,,ks567@msstate.edu ,,Inventory,SSW  Gulf of Mexico
GOM Species List,Asterigerina carinata,,ks567@msstate.edu ,,Inventory,SSW  Gulf of Mexico
GOM Species List,Asterigerina carinata,,ks567@msstate.edu ,,Inventory,SSW  Gulf of Mexico
GOM Species List,Asterigerina carinata,,ks567@msstate.edu ,,Inventory,WSW  Gulf of Mexico
GOM Species List,Asterigerina carinata,,ks567@msstate.edu ,,Inventory,WSW  Gulf of Mexico
GOM Species List,Asterigerina carinata,,ks567@msstate.edu ,,Inventory,WSW  Gulf of Mexico
GOM Species List,Asterigerina carinata,,ks567@msstate.edu ,,Inventory,WSW  Gulf of Mexico
GOM Species List,Vorticella procumbens,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Asterigerina carinata,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Asterigerina carinata,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Asterigerina carinata,,ks567@msstate.edu ,,Inventory,ESE  Gulf of Mexico
GOM Species List,Asterigerina carinata,,ks567@msstate.edu ,,Inventory,ESE  Gulf of Mexico
GOM Species List,Asterigerina carinata,,ks567@msstate.edu ,,Inventory,ESE  Gulf of Mexico
GOM Species List,Asterigerina carinata,,ks567@msstate.edu ,,Inventory,ESE  Gulf of Mexico
GOM Species List,Asterigerina carinata,,ks567@msstate.edu ,,Inventory,SSE  Gulf of Mexico
GOM Species List,Asterigerina carinata,,ks567@msstate.edu ,,Inventory,SSE  Gulf of Mexico
GOM Species List,Asterigerina carinata,,ks567@msstate.edu ,,Inventory,SSE  Gulf of Mexico
GOM Species List,Vorticella punctata,,ks567@msstate.edu ,,Inventory,NNE Gulf of Mexico
GOM Species List,Sporadotrema cylindrica,,ks567@msstate.edu ,,Inventory,NNW  Gulf of Mexico
GOM Species List,Eoeponidella pulchella,,ks567@msstate.edu ,,Inventory,WNW  Gulf of Mexico
GOM Species List,Eoeponidella pulchella,,ks567@msstate.edu ,,Inventory,NNW  Gulf of Mexico
GOM Species List,Asterigerina carinata,,ks567@msstate.edu ,,Inventory,NNE Gulf of Mexico
GOM Species List,Asterigerina carinata,,ks567@msstate.edu ,,Inventory,NNE Gulf of Mexico
GOM Species List,Asterigerina carinata,,ks567@msstate.edu ,,Inventory,NNE Gulf of Mexico
GOM Species List,Asterigerina carinata,,ks567@msstate.edu ,,Inventory,NNE Gulf of Mexico
GOM Species List,Asterigerina carinata,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Asterigerina carinata,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Vorticella punctata,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Homotrema rubra,,ks567@msstate.edu ,,Inventory,SSW  Gulf of Mexico
GOM Species List,Homotrema rubra,,ks567@msstate.edu ,,Inventory,SSW  Gulf of Mexico
GOM Species List,Homotrema rubra,,ks567@msstate.edu ,,Inventory,WSW  Gulf of Mexico
GOM Species List,Megaptera novaeangliae,,ks567@msstate.edu ,,Inventory,NNE Gulf of Mexico
GOM Species List,Homotrema rubra,,ks567@msstate.edu ,,Inventory,WSW  Gulf of Mexico
GOM Species List,Homotrema rubra,,ks567@msstate.edu ,,Inventory,WNW  Gulf of Mexico
GOM Species List,Homotrema rubra,,ks567@msstate.edu ,,Inventory,WNW  Gulf of Mexico
GOM Species List,Homotrema rubra,,ks567@msstate.edu ,,Inventory,NNW  Gulf of Mexico
GOM Species List,Homotrema rubra,,ks567@msstate.edu ,,Inventory,NNW  Gulf of Mexico
GOM Species List,Sporadotrema cylindrica,,ks567@msstate.edu ,,Inventory,WNW  Gulf of Mexico
GOM Species List,Sphaerogypsina globulus,,ks567@msstate.edu ,,Inventory,NNW  Gulf of Mexico
GOM Species List,Sphaerogypsina globulus,,ks567@msstate.edu ,,Inventory,NNW  Gulf of Mexico
GOM Species List,Homotrema rubra,,ks567@msstate.edu ,,Inventory,NNE Gulf of Mexico
GOM Species List,Homotrema rubra,,ks567@msstate.edu ,,Inventory,NNE Gulf of Mexico
GOM Species List,Homotrema rubra,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Homotrema rubra,,ks567@msstate.edu ,,Inventory,ENE Gulf of Mexico
GOM Species List,Homotrema rubra,,ks567@msstate.edu ,,Inventory,ESE  Gulf of Mexico
GOM Species List,Homotrema rubra,,ks567@msstate.edu ,,Inventory,ESE  Gulf of Mexico
GOM Species List,Homotrema rubra,,ks567@msstate.edu ,,Inventory,SSE  Gulf of Mexico
GOM Species List,Homotrema rubra,,ks567@msstate.edu ,,Inventory,SSE  Gulf of Mexico
GOM Species List,Sphaerogypsina globulus,,ks567@msstate.edu ,,Inventory,ESE  Gulf of Mexico
GOM Species List,Sphaerogypsina globulus,,ks567@msstate.edu ,,Inventory,ESE  Gulf of Mexico
GOM Species List,Sphaerogypsina globulus,,ks567@msstate.edu ,,Inventory,SSE  Gulf of Mexico
GOM Species List,Sphaerogypsina globulus,,ks567@msstate.edu ,,Inventory,SSE  Gulf of Mexico
GOM Species List,Sphaerogypsina globulus,,ks567@msstate.edu ,,Inventory,SSE  Gulf of Mexico
GOM Species List,Sphaerogypsina globulus,,ks567@msstate.edu ,,Inventory,WNW  Gulf of Mexico
GOM Species List,Sphaerogypsina globulus,,ks567@msstate.edu ,,Inventory,WNW  Gulf of Mexico
GOM Species List,Sphaerogypsina globulus,,ks567@msstate.edu ,,Inventory,WNW  Gulf of Mexico
GOM Species List,Sphaerogypsina globulus,,ks567@msstate.edu ,,Inventory,NNW  Gulf of Mexico
GOM Species List,Zoothamnium affine,,ks567@msstate.edu ,,Inventory,NNE Gulf of Mexico
