Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR10314455,2019-10-21 05:24:46,2019-10-21 04:55:14,24723780,1879007280,0,76,647,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/314/SRR10314455.sralite.1,SRX7025428,52-AG172_S31,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP226366,PRJNA577842,,577842,SRS5546025,SAMN13054094,simple,1504303,Lepeophtheirus salmonis salmonis,AG-AG172_S2-D5-Ls-HR-6,,,,,not collected,,no,,,,,UNIVERSITY OF BERGEN,SRA982407,,public,4DCEA41823A94A148B7085CEBE46B064,AC6E0C6701EED42A7790F19E63BA0340
SRR10314449,2019-10-21 05:24:46,2019-10-21 04:55:17,26992763,2051449988,0,76,707,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/314/SRR10314449.sralite.1,SRX7025434,58-AG173_S16,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP226366,PRJNA577842,,577842,SRS5546031,SAMN13054100,simple,1504303,Lepeophtheirus salmonis salmonis,AG-AG173_S2-D5-Ls-LR-6,,,,,not collected,,no,,,,,UNIVERSITY OF BERGEN,SRA982407,,public,5FD832822BA20B7CF3039DE4017C63C0,DFB61CDC70971152B32199EA5EC79BEC
SRR10314454,2019-10-21 05:24:46,2019-10-21 04:56:22,30046838,2283559688,0,76,780,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/314/SRR10314454.sralite.1,SRX7025429,53-AG174_S39,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP226366,PRJNA577842,,577842,SRS5546026,SAMN13054095,simple,1504303,Lepeophtheirus salmonis salmonis,AG-AG174_S2-D5-Ls-HR-7,,,,,not collected,,no,,,,,UNIVERSITY OF BERGEN,SRA982407,,public,7599CD00663441D71E2420B349D43A8E,DE4659A061836E6CF9D6C2B74B6A6C8A
SRR10314447,2019-10-21 05:24:46,2019-10-21 04:56:20,30350573,2306643548,0,76,803,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/314/SRR10314447.sralite.1,SRX7025436,59-AG175_S24,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP226366,PRJNA577842,,577842,SRS5546033,SAMN13054101,simple,1504303,Lepeophtheirus salmonis salmonis,AG-AG175_S2-D5-Ls-LR-7,,,,,not collected,,no,,,,,UNIVERSITY OF BERGEN,SRA982407,,public,2CCAECDBC645114501D18852D9EE04F8,247702554042C4AD34BBA3C949AA6823
SRR10314453,2019-10-21 05:24:46,2019-10-21 04:57:04,31909222,2425100872,0,76,829,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/314/SRR10314453.sralite.1,SRX7025430,54-AG176_S46,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP226366,PRJNA577842,,577842,SRS5546027,SAMN13054096,simple,1504303,Lepeophtheirus salmonis salmonis,AG-AG176_S2-D5-Ls-HR-8,,,,,not collected,,no,,,,,UNIVERSITY OF BERGEN,SRA982407,,public,75213B6695EABF02D84C34572140DFD0,63658D927B28C2FC966BBBFBB359A424
SRR10314446,2019-10-21 05:24:46,2019-10-21 04:55:38,28643486,2176904936,0,76,757,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/314/SRR10314446.sralite.1,SRX7025437,60-AG177_S32,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP226366,PRJNA577842,,577842,SRS5546034,SAMN13054102,simple,1504303,Lepeophtheirus salmonis salmonis,AG-AG177_S2-D5-Ls-LR-9,,,,,not collected,,no,,,,,UNIVERSITY OF BERGEN,SRA982407,,public,583236D3EEAFC5414767DD8B7DE7AEE5,6AE8475C4C807870FBC2A7A8EBB4CC93
SRR10314448,2019-10-21 05:15:12,2019-10-21 04:53:11,19779571,1503247396,0,76,511,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/314/SRR10314448.sralite.1,SRX7025435,64-AG55_S58,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP226366,PRJNA577842,,577842,SRS5546032,SAMN13054002,simple,1504303,Lepeophtheirus salmonis salmonis,AG-AG55_S1-D1-Ls-LR-10,,,,,not collected,,no,,,,,UNIVERSITY OF BERGEN,SRA982407,,public,6977C2C3E923250EB65A71DFAA795120,B3B448321FA123EC829E9AD32A668271
SRR10314463,2019-10-21 05:24:46,2019-10-21 04:58:27,33723019,2562949444,0,76,879,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/314/SRR10314463.sralite.1,SRX7025422,65-AG56_S69,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP226366,PRJNA577842,,577842,SRS5546019,SAMN13053991,simple,1504303,Lepeophtheirus salmonis salmonis,AG-AG56_S1-D1-Ls-HR-1,,,,,not collected,,no,,,,,UNIVERSITY OF BERGEN,SRA982407,,public,C369DCBD3DEB8888DB3C8178C84A27F7,FA72EBA49705996F24D44B9512F3255A
SRR10314461,2019-10-21 05:24:46,2019-10-21 05:02:01,46695192,3548834592,0,76,1219,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/314/SRR10314461.sralite.1,SRX7025423,67-AG58_S9,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP226366,PRJNA577842,,577842,SRS5546020,SAMN13053992,simple,1504303,Lepeophtheirus salmonis salmonis,AG-AG58_S1-D1-Ls-HR-3,,,,,not collected,,no,,,,,UNIVERSITY OF BERGEN,SRA982407,,public,3BAEEA66B7FAFFA2831662F5F2179445,5D2BEA54FED5FA54B9F584646BBEB212
SRR10314460,2019-10-21 05:24:46,2019-10-21 04:54:27,20837593,1583657068,0,76,543,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/314/SRR10314460.sralite.1,SRX7025424,68-AG59_S19,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP226366,PRJNA577842,,577842,SRS5546021,SAMN13054001,simple,1504303,Lepeophtheirus salmonis salmonis,AG-AG59_S1-D1-Ls-LR-8,,,,,not collected,,no,,,,,UNIVERSITY OF BERGEN,SRA982407,,public,815B725E685B148E1E0168FC8F34841A,67C54E3A1A29395249F7CF5978AD7F11
SRR10314445,2019-10-21 05:15:12,2019-10-21 04:51:34,18242740,1386448240,0,76,473,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR010/314/SRR10314445.sralite.1,SRX7025438,89-AG80_S70,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP226366,PRJNA577842,,577842,SRS5546035,SAMN13054103,simple,1504303,Lepeophtheirus salmonis salmonis,AG-AG80_S2-D10-Ls-HR-1,,,,,not collected,,no,,,,,UNIVERSITY OF BERGEN,SRA982407,,public,02663CECF06BD93A010AA718178398CB,FD480F9B687C29EF8D51CA2EDA8BA917
SRR6179466,2017-10-17 08:18:15,2017-10-17 08:11:28,20205650,1535629400,0,76,661,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/179/SRR6179466.sralite.1,SRX3290114,16-ch16_S48,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP120111,PRJNA413461,,413461,SRS2599409,SAMN07792264,simple,1504303,Lepeophtheirus salmonis salmonis,CHALPRO-ch1-m-fe-r2,,,,,female,,no,,,,,UNIVERSITY OF BERGEN,SRA620174,,public,70AFF2CB5F1A5E5F8281B52ECC75CB4C,162440B5D636231EB5000ACEF6400A59
SRR6179501,2017-10-17 08:49:12,2017-10-17 08:14:16,21812249,1657730924,0,76,719,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/179/SRR6179501.sralite.1,SRX3290079,28-ch28_S10,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP120111,PRJNA413461,,413461,SRS2599378,SAMN07792276,simple,1504303,Lepeophtheirus salmonis salmonis,CHALPRO-ch1-m-fe-r3,,,,,female,,no,,,,,UNIVERSITY OF BERGEN,SRA620174,,public,E4DC98A4E75CD5E26AA976C934F050DC,EF497CAD66E02287D8A86D46FD60345B
SRR6179465,2017-10-17 08:11:12,2017-10-17 08:09:42,16557466,1258367416,0,76,542,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/179/SRR6179465.sralite.1,SRX3290115,15-ch15_S51,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP120111,PRJNA413461,,413461,SRS2599410,SAMN07792263,simple,1504303,Lepeophtheirus salmonis salmonis,CHALPRO-ch1-m-ma-r2,,,,,male,,no,,,,,UNIVERSITY OF BERGEN,SRA620174,,public,4C695A27C035D6E455A43B327D2EAFEE,E5C8B380E1CD368FD18032E80C451AE1
SRR6179502,2017-10-17 08:18:15,2017-10-17 08:13:08,21394590,1625988840,0,76,706,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/179/SRR6179502.sralite.1,SRX3290078,27-ch27_S13,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP120111,PRJNA413461,,413461,SRS2599376,SAMN07792275,simple,1504303,Lepeophtheirus salmonis salmonis,CHALPRO-ch1-m-ma-r3,,,,,male,,no,,,,,UNIVERSITY OF BERGEN,SRA620174,,public,446CAFE1F497408E0C03F86EFE60EB10,A4764FAC05B1DF3F3F994BE75C87BE8E
SRR6179481,2017-10-17 08:14:12,2017-10-17 08:11:46,20557339,1562357764,0,76,671,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/179/SRR6179481.sralite.1,SRX3290099,46-ch52_S27,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP120111,PRJNA413461,,413461,SRS2599398,SAMN07792294,simple,1504303,Lepeophtheirus salmonis salmonis,CHALPRO-ch1-mo-mafe-r1,,,,,pooled male and female,,no,,,,,UNIVERSITY OF BERGEN,SRA620174,,public,412191E04C5E9B87ED0A9B52CCADC917,C0C5835382E6F29EC5252AA35236992B
SRR6179495,2017-10-17 08:14:12,2017-10-17 08:12:04,20883916,1587177616,0,76,685,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/179/SRR6179495.sralite.1,SRX3290085,49-ch55_S33,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP120111,PRJNA413461,,413461,SRS2599390,SAMN07792297,simple,1504303,Lepeophtheirus salmonis salmonis,CHALPRO-ch1-mo-mafe-r2,,,,,pooled male and female,,no,,,,,UNIVERSITY OF BERGEN,SRA620174,,public,4DC9BA2EAF998D4262EA5A0178C89FBC,3DE164BD5C04A0F6B008297DE68AC96D
SRR6179474,2017-10-17 08:18:15,2017-10-17 08:12:22,22741042,1728319192,0,76,759,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/179/SRR6179474.sralite.1,SRX3290106,52-ch58_S38,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP120111,PRJNA413461,,413461,SRS2599402,SAMN07792300,simple,1504303,Lepeophtheirus salmonis salmonis,CHALPRO-ch1-mo-mafe-r3,,,,,pooled male and female,,no,,,,,UNIVERSITY OF BERGEN,SRA620174,,public,61DD8F59817522FCC6363079D20303B9,202555B090B5976E89FF88629ECDF2BA
SRR6179464,2017-10-17 08:13:12,2017-10-17 08:10:00,18349318,1394548168,0,76,602,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/179/SRR6179464.sralite.1,SRX3290116,18-ch18_S7,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP120111,PRJNA413461,,413461,SRS2599411,SAMN07792266,simple,1504303,Lepeophtheirus salmonis salmonis,CHALPRO-ch1-o-fe-r2,,,,,female,,no,,,,,UNIVERSITY OF BERGEN,SRA620174,,public,3AA3D4F293D7329C0D94D24A0C754421,4ABB92D29EFA6159D9AECE99A9D46F47
SRR6179492,2017-10-17 08:14:12,2017-10-17 08:11:28,16791337,1276141612,0,76,552,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/179/SRR6179492.sralite.1,SRX3290088,30-ch30_S9,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP120111,PRJNA413461,,413461,SRS2599386,SAMN07792278,simple,1504303,Lepeophtheirus salmonis salmonis,CHALPRO-ch1-o-fe-r3,,,,,female,,no,,,,,UNIVERSITY OF BERGEN,SRA620174,,public,FD17ED57576FFEAAE03F20445B6ACE07,5297CA8F92659AA0CB711FF42FBDDD65
SRR6179493,2017-10-17 08:20:11,2017-10-17 08:13:56,19018204,1445383504,0,76,615,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/179/SRR6179493.sralite.1,SRX3290087,29-ch29_S11,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP120111,PRJNA413461,,413461,SRS2599385,SAMN07792277,simple,1504303,Lepeophtheirus salmonis salmonis,CHALPRO-ch1-o-ma-r3,,,,,male,,no,,,,,UNIVERSITY OF BERGEN,SRA620174,,public,398DB712A7860AEB030EEA3A3EE32503,C03C7D571B3009F025D1C0331DB668DC
SRR6179503,2017-10-17 08:14:12,2017-10-17 08:12:15,18718954,1422640504,0,76,608,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/179/SRR6179503.sralite.1,SRX3290077,26-ch26_S12,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP120111,PRJNA413461,,413461,SRS2599377,SAMN07792274,simple,1504303,Lepeophtheirus salmonis salmonis,CHALPRO-ch1-y-fe-r3,,,,,female,,no,,,,,UNIVERSITY OF BERGEN,SRA620174,,public,FD19591AB9E413CFF159787A61536480,F96C273A1FF037158F9B61D7B07F2F5F
SRR6179499,2017-10-17 08:14:12,2017-10-17 08:12:20,18121152,1377207552,0,76,597,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/179/SRR6179499.sralite.1,SRX3290081,22-ch22_S3,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP120111,PRJNA413461,,413461,SRS2599380,SAMN07792270,simple,1504303,Lepeophtheirus salmonis salmonis,CHALPRO-ch2-m-fe-r2,,,,,female,,no,,,,,UNIVERSITY OF BERGEN,SRA620174,,public,3363EB1D506B66EF2530E4805CFF49D3,BE1C45F0BFA8D8BD645DF26FFA995B4D
SRR6179479,2017-10-17 08:20:11,2017-10-17 08:13:55,18350347,1394626372,0,76,600,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/179/SRR6179479.sralite.1,SRX3290101,34-ch34_S15,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP120111,PRJNA413461,,413461,SRS2599397,SAMN07792282,simple,1504303,Lepeophtheirus salmonis salmonis,CHALPRO-ch2-m-fe-r3,,,,,female,,no,,,,,UNIVERSITY OF BERGEN,SRA620174,,public,A6229F414E59F77F7E54686F16177665,F2375FEBB16AC63E60E4BC2B602F12DF
SRR6179500,2017-10-17 08:18:15,2017-10-17 08:13:47,16238398,1234118248,0,76,529,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/179/SRR6179500.sralite.1,SRX3290080,21-ch21_S6,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP120111,PRJNA413461,,413461,SRS2599379,SAMN07792269,simple,1504303,Lepeophtheirus salmonis salmonis,CHALPRO-ch2-m-ma-r2,,,,,male,,no,,,,,UNIVERSITY OF BERGEN,SRA620174,,public,87BE76827B70B77BBC47C72369C4826C,25CAC4993B3E47F55D74794AEB633CFE
SRR6179477,2017-10-17 08:14:12,2017-10-17 08:11:28,17707447,1345765972,0,76,582,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/179/SRR6179477.sralite.1,SRX3290103,33-ch33_S18,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP120111,PRJNA413461,,413461,SRS2599399,SAMN07792281,simple,1504303,Lepeophtheirus salmonis salmonis,CHALPRO-ch2-m-ma-r3,,,,,male,,no,,,,,UNIVERSITY OF BERGEN,SRA620174,,public,C03BAA95B331170CEA63E1B951F2451E,8341B464DDE3469954F36B17F736BAC0
SRR6179485,2017-10-17 08:14:12,2017-10-17 08:11:37,19090273,1450860748,0,76,626,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/179/SRR6179485.sralite.1,SRX3290095,48-ch54_S34,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP120111,PRJNA413461,,413461,SRS2599392,SAMN07792296,simple,1504303,Lepeophtheirus salmonis salmonis,CHALPRO-ch2-mo-fe-r1,,,,,female,,no,,,,,UNIVERSITY OF BERGEN,SRA620174,,public,30F0212EC560D0A1122C52BC05269897,541ACD66CD4D478684775C438F557FC0
SRR6179473,2017-10-17 08:18:15,2017-10-17 08:13:06,27493734,2089523784,0,76,906,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/179/SRR6179473.sralite.1,SRX3290107,51-ch57_S31,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP120111,PRJNA413461,,413461,SRS2599403,SAMN07792299,simple,1504303,Lepeophtheirus salmonis salmonis,CHALPRO-ch2-mo-fe-r2,,,,,female,,no,,,,,UNIVERSITY OF BERGEN,SRA620174,,public,4107408130B911B6C3E943865EE991CB,865DBB173916BA9F44CAF4EE98379F97
SRR6179489,2017-10-17 08:14:12,2017-10-17 08:11:53,17639973,1340637948,0,76,579,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/179/SRR6179489.sralite.1,SRX3290091,47-ch53_S28,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP120111,PRJNA413461,,413461,SRS2599416,SAMN07792295,simple,1504303,Lepeophtheirus salmonis salmonis,CHALPRO-ch2-mo-ma-r1,,,,,male,,no,,,,,UNIVERSITY OF BERGEN,SRA620174,,public,321418990453F524CABB9BA307655D43,467711A828BDC83A773F49336CC43EDE
SRR6179494,2017-10-17 08:14:12,2017-10-17 08:12:33,19829736,1507059936,0,76,644,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/179/SRR6179494.sralite.1,SRX3290086,50-ch56_S32,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP120111,PRJNA413461,,413461,SRS2599384,SAMN07792298,simple,1504303,Lepeophtheirus salmonis salmonis,CHALPRO-ch2-mo-ma-r2,,,,,male,,no,,,,,UNIVERSITY OF BERGEN,SRA620174,,public,2F881E27A0E70822FDCD810F66EE856E,DC8E89A87E6DFA3793512C7ECDEA5E51
SRR6179486,2017-10-17 08:18:15,2017-10-17 08:12:21,19997486,1519808936,0,76,651,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/179/SRR6179486.sralite.1,SRX3290094,53-ch59_S37,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP120111,PRJNA413461,,413461,SRS2599394,SAMN07792301,simple,1504303,Lepeophtheirus salmonis salmonis,CHALPRO-ch2-mo-ma-r3,,,,,male,,no,,,,,UNIVERSITY OF BERGEN,SRA620174,,public,69037027B965F3D8F8265A64E36223AD,5DA619F312D9C0F4895C203434F023D9
SRR6179497,2017-10-17 08:50:12,2017-10-17 08:14:00,24495314,1861643864,0,76,803,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/179/SRR6179497.sralite.1,SRX3290083,24-ch24_S1,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP120111,PRJNA413461,,413461,SRS2599381,SAMN07792272,simple,1504303,Lepeophtheirus salmonis salmonis,CHALPRO-ch2-o-fe-r2,,,,,female,,no,,,,,UNIVERSITY OF BERGEN,SRA620174,,public,6E9640D0A5C827D86293236C92185CD0,AEAA8181EB52040FA0B1B1B903CACEDD
SRR6179498,2017-10-17 08:14:12,2017-10-17 08:12:52,15274051,1160827876,0,76,503,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/179/SRR6179498.sralite.1,SRX3290082,23-ch23_S4,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP120111,PRJNA413461,,413461,SRS2599382,SAMN07792271,simple,1504303,Lepeophtheirus salmonis salmonis,CHALPRO-ch2-o-ma-r2,,,,,male,,no,,,,,UNIVERSITY OF BERGEN,SRA620174,,public,C8D2F708FBB637D851D03AFEFE828617,A32EC81947300FC08A9C76D4302DE266
SRR6179487,2017-10-17 08:14:12,2017-10-17 08:11:47,18389858,1397629208,0,76,605,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/179/SRR6179487.sralite.1,SRX3290093,8-ch8_S56,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP120111,PRJNA413461,,413461,SRS2599391,SAMN07792256,simple,1504303,Lepeophtheirus salmonis salmonis,CHALPRO-ch2-y-fe-r1,,,,,female,,no,,,,,UNIVERSITY OF BERGEN,SRA620174,,public,8EDFEDD9DD634BDA3DDF1F452F982466,3F5038E38BCD5C2335531DEE8C683DC3
SRR6179470,2017-10-17 08:14:12,2017-10-17 08:11:28,20553848,1562092448,0,76,682,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/179/SRR6179470.sralite.1,SRX3290110,20-ch20_S5,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP120111,PRJNA413461,,413461,SRS2599406,SAMN07792268,simple,1504303,Lepeophtheirus salmonis salmonis,CHALPRO-ch2-y-fe-r2,,,,,female,,no,,,,,UNIVERSITY OF BERGEN,SRA620174,,public,834C783D93985DD8B3E63667F7BEFF05,E04882A963A886DCA74E785F092DD589
SRR6179475,2017-10-17 08:18:15,2017-10-17 08:13:34,21100946,1603671896,0,76,693,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/179/SRR6179475.sralite.1,SRX3290105,32-ch32_S17,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP120111,PRJNA413461,,413461,SRS2599401,SAMN07792280,simple,1504303,Lepeophtheirus salmonis salmonis,CHALPRO-ch2-y-fe-r3,,,,,female,,no,,,,,UNIVERSITY OF BERGEN,SRA620174,,public,72945DAB5EEB89B5A0452A9DD36AB71E,80BFA7749EC33889DE1EC375651D21EC
SRR6179484,2017-10-17 08:14:12,2017-10-17 08:11:28,15620076,1187125776,0,76,516,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/179/SRR6179484.sralite.1,SRX3290096,7-ch7_S59,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP120111,PRJNA413461,,413461,SRS2599393,SAMN07792255,simple,1504303,Lepeophtheirus salmonis salmonis,CHALPRO-ch2-y-ma-r1,,,,,male,,no,,,,,UNIVERSITY OF BERGEN,SRA620174,,public,AF4C874E2B14C5FF33CF104FE341E17D,E47BAD7E5E1ADFE682A1E5D5C5480638
SRR6179469,2017-10-17 08:13:12,2017-10-17 08:10:33,19702656,1497401856,0,76,650,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/179/SRR6179469.sralite.1,SRX3290111,19-ch19_S8,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP120111,PRJNA413461,,413461,SRS2599407,SAMN07792267,simple,1504303,Lepeophtheirus salmonis salmonis,CHALPRO-ch2-y-ma-r2,,,,,male,,no,,,,,UNIVERSITY OF BERGEN,SRA620174,,public,5C51AE01C53CCCD2AF1152C3AC3F6947,77EC425AA5C92DE45D21F0A6FAB042CA
SRR6179471,2017-10-17 08:13:12,2017-10-17 08:09:08,11404109,866712284,0,76,379,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/179/SRR6179471.sralite.1,SRX3290109,31-ch31_S14,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP120111,PRJNA413461,,413461,SRS2599405,SAMN07792279,simple,1504303,Lepeophtheirus salmonis salmonis,CHALPRO-ch2-y-ma-r3,,,,,male,,no,,,,,UNIVERSITY OF BERGEN,SRA620174,,public,9155B29F1B4E6A929096D49C3CC35100,DE7891FD970EF584519D3807CB1EA3DC
SRR6179476,2017-10-17 08:13:12,2017-10-17 08:09:22,14404885,1094771260,0,76,472,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-14/SRR006/179/SRR6179476.sralite.1,SRX3290104,56-U3_S42,RNA-Seq,other,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,NextSeq 500,SRP120111,PRJNA413461,,413461,SRS2599400,SAMN07792304,simple,1504303,Lepeophtheirus salmonis salmonis,CHALPRO-cop-plank-mafe-r2,,,,,pooled male and female,,no,,,,,UNIVERSITY OF BERGEN,SRA620174,,public,160195A26B85C12B8F96C563415C1755,A576CA70A74BC2AA0CFEA7811D46C3D7
