Project Requested,scientific_name,Point of Contact for Submission,Email,Common Name,Survey Type,Phylum,Subphylum,Superclass,Class,Subclass,Infraclass,Superorder,Order,Suborder,Infraorder,Superfamily,Family,Subfamily,Tribe,Genus,Subgenus,species,Describer,Taxon
SCAMMIT List,SILICEA,Donald B. Cadien | Kelvin L. Barwick | Brent M. Haggin,dcadien@lacsd.org | scoletoma@gmail.com | bhaggin@lacsd.org,,Monitored,SILICEA,,,,,,,,,,,,,,,,,,SILICEA
SCAMMIT List,Pugettia venetiae,Donald B. Cadien | Kelvin L. Barwick | Brent M. Haggin,dcadien@lacsd.org | scoletoma@gmail.com | bhaggin@lacsd.org,,Monitored,ARTHROPODA,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,,Eucarida,Decapoda,Pleocyemata,Brachyura,Majoidea,Epialtidae,Epialtinae,,Pugettia,,venetiae,Rathbun 1924,Pugettia venetiae
SCAMMIT List,Taliepus sp,Donald B. Cadien | Kelvin L. Barwick | Brent M. Haggin,dcadien@lacsd.org | scoletoma@gmail.com | bhaggin@lacsd.org,,Monitored,ARTHROPODA,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,,Eucarida,Decapoda,Pleocyemata,Brachyura,Majoidea,Epialtidae,Epialtinae,,Taliepus,,,,Taliepus sp
SCAMMIT List,Taliepus nuttallii,Donald B. Cadien | Kelvin L. Barwick | Brent M. Haggin,dcadien@lacsd.org | scoletoma@gmail.com | bhaggin@lacsd.org,,Monitored,ARTHROPODA,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,,Eucarida,Decapoda,Pleocyemata,Brachyura,Majoidea,Epialtidae,Epialtinae,,Taliepus,,nuttallii,(Randall 1839),Taliepus nuttallii
SCAMMIT List,Pisinae,Donald B. Cadien | Kelvin L. Barwick | Brent M. Haggin,dcadien@lacsd.org | scoletoma@gmail.com | bhaggin@lacsd.org,,Monitored,ARTHROPODA,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,,Eucarida,Decapoda,Pleocyemata,Brachyura,Majoidea,Epialtidae,Pisinae,,,,,,Pisinae
SCAMMIT List,Chorilia sp,Donald B. Cadien | Kelvin L. Barwick | Brent M. Haggin,dcadien@lacsd.org | scoletoma@gmail.com | bhaggin@lacsd.org,,Monitored,ARTHROPODA,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,,Eucarida,Decapoda,Pleocyemata,Brachyura,Majoidea,Epialtidae,Pisinae,,Chorilia,,,,Chorilia sp
SCAMMIT List,Chorilia longipes,Donald B. Cadien | Kelvin L. Barwick | Brent M. Haggin,dcadien@lacsd.org | scoletoma@gmail.com | bhaggin@lacsd.org,,Monitored,ARTHROPODA,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,,Eucarida,Decapoda,Pleocyemata,Brachyura,Majoidea,Epialtidae,Pisinae,,Chorilia,,longipes,Dana 1851,Chorilia longipes
SCAMMIT List,Loxorhynchus sp,Donald B. Cadien | Kelvin L. Barwick | Brent M. Haggin,dcadien@lacsd.org | scoletoma@gmail.com | bhaggin@lacsd.org,,Monitored,ARTHROPODA,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,,Eucarida,Decapoda,Pleocyemata,Brachyura,Majoidea,Epialtidae,Pisinae,,Loxorhynchus,,,,Loxorhynchus sp
SCAMMIT List,Loxorhynchus crispatus,Donald B. Cadien | Kelvin L. Barwick | Brent M. Haggin,dcadien@lacsd.org | scoletoma@gmail.com | bhaggin@lacsd.org,,Monitored,ARTHROPODA,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,,Eucarida,Decapoda,Pleocyemata,Brachyura,Majoidea,Epialtidae,Pisinae,,Loxorhynchus,,crispatus,Stimpson 1857,Loxorhynchus crispatus
SCAMMIT List,Loxorhynchus grandis,Donald B. Cadien | Kelvin L. Barwick | Brent M. Haggin,dcadien@lacsd.org | scoletoma@gmail.com | bhaggin@lacsd.org,,Monitored,ARTHROPODA,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,,Eucarida,Decapoda,Pleocyemata,Brachyura,Majoidea,Epialtidae,Pisinae,,Loxorhynchus,,grandis,Stimpson 1857,Loxorhynchus grandis
SCAMMIT List,Pelia sp,Donald B. Cadien | Kelvin L. Barwick | Brent M. Haggin,dcadien@lacsd.org | scoletoma@gmail.com | bhaggin@lacsd.org,,Monitored,ARTHROPODA,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,,Eucarida,Decapoda,Pleocyemata,Brachyura,Majoidea,Epialtidae,Pisinae,,Pelia,,,,Pelia sp
SCAMMIT List,Pelia tumida,Donald B. Cadien | Kelvin L. Barwick | Brent M. Haggin,dcadien@lacsd.org | scoletoma@gmail.com | bhaggin@lacsd.org,,Monitored,ARTHROPODA,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,,Eucarida,Decapoda,Pleocyemata,Brachyura,Majoidea,Epialtidae,Pisinae,,Pelia,,tumida,(Lockington 1877),Pelia tumida
SCAMMIT List,Scyra sp,Donald B. Cadien | Kelvin L. Barwick | Brent M. Haggin,dcadien@lacsd.org | scoletoma@gmail.com | bhaggin@lacsd.org,,Monitored,ARTHROPODA,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,,Eucarida,Decapoda,Pleocyemata,Brachyura,Majoidea,Epialtidae,Pisinae,,Scyra,,,,Scyra sp
SCAMMIT List,Scyra acutifrons,Donald B. Cadien | Kelvin L. Barwick | Brent M. Haggin,dcadien@lacsd.org | scoletoma@gmail.com | bhaggin@lacsd.org,,Monitored,ARTHROPODA,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,,Eucarida,Decapoda,Pleocyemata,Brachyura,Majoidea,Epialtidae,Pisinae,,Scyra,,acutifrons,Dana 1851,Scyra acutifrons
SCAMMIT List,Inachidae,Donald B. Cadien | Kelvin L. Barwick | Brent M. Haggin,dcadien@lacsd.org | scoletoma@gmail.com | bhaggin@lacsd.org,,Monitored,ARTHROPODA,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,,Eucarida,Decapoda,Pleocyemata,Brachyura,Majoidea,Inachidae,,,,,,,Inachidae
SCAMMIT List,Coryrhynchus sp,Donald B. Cadien | Kelvin L. Barwick | Brent M. Haggin,dcadien@lacsd.org | scoletoma@gmail.com | bhaggin@lacsd.org,,Monitored,ARTHROPODA,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,,Eucarida,Decapoda,Pleocyemata,Brachyura,Majoidea,Inachidae,,,Coryrhynchus,,,,Coryrhynchus sp
SCAMMIT List,Coryrhynchus lobifrons,Donald B. Cadien | Kelvin L. Barwick | Brent M. Haggin,dcadien@lacsd.org | scoletoma@gmail.com | bhaggin@lacsd.org,,Monitored,ARTHROPODA,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,,Eucarida,Decapoda,Pleocyemata,Brachyura,Majoidea,Inachidae,,,Coryrhynchus,,lobifrons,Rathbun 1893,Coryrhynchus lobifrons
SCAMMIT List,Ericerodes sp,Donald B. Cadien | Kelvin L. Barwick | Brent M. Haggin,dcadien@lacsd.org | scoletoma@gmail.com | bhaggin@lacsd.org,,Monitored,ARTHROPODA,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,,Eucarida,Decapoda,Pleocyemata,Brachyura,Majoidea,Inachidae,,,Ericerodes,,,,Ericerodes sp
SCAMMIT List,Ericerodes hemphillii,Donald B. Cadien | Kelvin L. Barwick | Brent M. Haggin,dcadien@lacsd.org | scoletoma@gmail.com | bhaggin@lacsd.org,,Monitored,ARTHROPODA,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,,Eucarida,Decapoda,Pleocyemata,Brachyura,Majoidea,Inachidae,,,Ericerodes,,hemphillii,(Lockington 1877),Ericerodes hemphillii
SCAMMIT List,Erileptus sp,Donald B. Cadien | Kelvin L. Barwick | Brent M. Haggin,dcadien@lacsd.org | scoletoma@gmail.com | bhaggin@lacsd.org,,Monitored,ARTHROPODA,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,,Eucarida,Decapoda,Pleocyemata,Brachyura,Majoidea,Inachidae,,,Erileptus,,,,Erileptus sp
SCAMMIT List,Erileptus spinosus,Donald B. Cadien | Kelvin L. Barwick | Brent M. Haggin,dcadien@lacsd.org | scoletoma@gmail.com | bhaggin@lacsd.org,,Monitored,ARTHROPODA,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,,Eucarida,Decapoda,Pleocyemata,Brachyura,Majoidea,Inachidae,,,Erileptus,,spinosus,Rathbun 1893,Erileptus spinosus
SCAMMIT List,Stenorhynchus sp,Donald B. Cadien | Kelvin L. Barwick | Brent M. Haggin,dcadien@lacsd.org | scoletoma@gmail.com | bhaggin@lacsd.org,,Monitored,ARTHROPODA,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,,Eucarida,Decapoda,Pleocyemata,Brachyura,Majoidea,Inachidae,,,Stenorhynchus,,,,Stenorhynchus sp
SCAMMIT List,Stenorhynchus debilis,Donald B. Cadien | Kelvin L. Barwick | Brent M. Haggin,dcadien@lacsd.org | scoletoma@gmail.com | bhaggin@lacsd.org,,Monitored,ARTHROPODA,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,,Eucarida,Decapoda,Pleocyemata,Brachyura,Majoidea,Inachidae,,,Stenorhynchus,,debilis,(Smith 1871),Stenorhynchus debilis
SCAMMIT List,Inachoididae,Donald B. Cadien | Kelvin L. Barwick | Brent M. Haggin,dcadien@lacsd.org | scoletoma@gmail.com | bhaggin@lacsd.org,,Monitored,ARTHROPODA,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,,Eucarida,Decapoda,Pleocyemata,Brachyura,Majoidea,Inachoididae,,,,,,,Inachoididae
SCAMMIT List,Pyromaia sp,Donald B. Cadien | Kelvin L. Barwick | Brent M. Haggin,dcadien@lacsd.org | scoletoma@gmail.com | bhaggin@lacsd.org,,Monitored,ARTHROPODA,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,,Eucarida,Decapoda,Pleocyemata,Brachyura,Majoidea,Inachoididae,,,Pyromaia,,,,Pyromaia sp
SCAMMIT List,Pyromaia tuberculata,Donald B. Cadien | Kelvin L. Barwick | Brent M. Haggin,dcadien@lacsd.org | scoletoma@gmail.com | bhaggin@lacsd.org,,Monitored,ARTHROPODA,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,,Eucarida,Decapoda,Pleocyemata,Brachyura,Majoidea,Inachoididae,,,Pyromaia,,tuberculata,(Lockington 1877),Pyromaia tuberculata
SCAMMIT List,Oregoniidae,Donald B. Cadien | Kelvin L. Barwick | Brent M. Haggin,dcadien@lacsd.org | scoletoma@gmail.com | bhaggin@lacsd.org,,Monitored,ARTHROPODA,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,,Eucarida,Decapoda,Pleocyemata,Brachyura,Majoidea,Oregoniidae,,,,,,,Oregoniidae
SCAMMIT List,Chionoecetes sp,Donald B. Cadien | Kelvin L. Barwick | Brent M. Haggin,dcadien@lacsd.org | scoletoma@gmail.com | bhaggin@lacsd.org,,Monitored,ARTHROPODA,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,,Eucarida,Decapoda,Pleocyemata,Brachyura,Majoidea,Oregoniidae,,,Chionoecetes,,,,Chionoecetes sp
SCAMMIT List,Chionoecetes tanneri,Donald B. Cadien | Kelvin L. Barwick | Brent M. Haggin,dcadien@lacsd.org | scoletoma@gmail.com | bhaggin@lacsd.org,,Monitored,ARTHROPODA,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,,Eucarida,Decapoda,Pleocyemata,Brachyura,Majoidea,Oregoniidae,,,Chionoecetes,,tanneri,Rathbun 1893,Chionoecetes tanneri
SCAMMIT List,Parthenopoidea,Donald B. Cadien | Kelvin L. Barwick | Brent M. Haggin,dcadien@lacsd.org | scoletoma@gmail.com | bhaggin@lacsd.org,,Monitored,ARTHROPODA,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,,Eucarida,Decapoda,Pleocyemata,Brachyura,Parthenopoidea,,,,,,,,Parthenopoidea
SCAMMIT List,Parthenopidae,Donald B. Cadien | Kelvin L. Barwick | Brent M. Haggin,dcadien@lacsd.org | scoletoma@gmail.com | bhaggin@lacsd.org,,Monitored,ARTHROPODA,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,,Eucarida,Decapoda,Pleocyemata,Brachyura,Parthenopoidea,Parthenopidae,,,,,,,Parthenopidae
SCAMMIT List,Parthenopinae,Donald B. Cadien | Kelvin L. Barwick | Brent M. Haggin,dcadien@lacsd.org | scoletoma@gmail.com | bhaggin@lacsd.org,,Monitored,ARTHROPODA,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,,Eucarida,Decapoda,Pleocyemata,Brachyura,Parthenopoidea,Parthenopidae,Parthenopinae,,,,,,Parthenopinae
SCAMMIT List,Latulambrus sp,Donald B. Cadien | Kelvin L. Barwick | Brent M. Haggin,dcadien@lacsd.org | scoletoma@gmail.com | bhaggin@lacsd.org,,Monitored,ARTHROPODA,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,,Eucarida,Decapoda,Pleocyemata,Brachyura,Parthenopoidea,Parthenopidae,Parthenopinae,,Latulambrus,,,,Latulambrus sp
SCAMMIT List,Latulambrus occidentalis,Donald B. Cadien | Kelvin L. Barwick | Brent M. Haggin,dcadien@lacsd.org | scoletoma@gmail.com | bhaggin@lacsd.org,,Monitored,ARTHROPODA,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,,Eucarida,Decapoda,Pleocyemata,Brachyura,Parthenopoidea,Parthenopidae,Parthenopinae,,Latulambrus,,occidentalis,(Dana 1854),Latulambrus occidentalis
SCAMMIT List,Cancroidea,Donald B. Cadien | Kelvin L. Barwick | Brent M. Haggin,dcadien@lacsd.org | scoletoma@gmail.com | bhaggin@lacsd.org,,Monitored,ARTHROPODA,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,,Eucarida,Decapoda,Pleocyemata,Brachyura,Cancroidea,,,,,,,,Cancroidea
SCAMMIT List,Cancridae,Donald B. Cadien | Kelvin L. Barwick | Brent M. Haggin,dcadien@lacsd.org | scoletoma@gmail.com | bhaggin@lacsd.org,,Monitored,ARTHROPODA,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,,Eucarida,Decapoda,Pleocyemata,Brachyura,Cancroidea,Cancridae,,,,,,,Cancridae
SCAMMIT List,Cancer sp,Donald B. Cadien | Kelvin L. Barwick | Brent M. Haggin,dcadien@lacsd.org | scoletoma@gmail.com | bhaggin@lacsd.org,,Monitored,ARTHROPODA,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,,Eucarida,Decapoda,Pleocyemata,Brachyura,Cancroidea,Cancridae,,,Cancer,,,,Cancer sp
SCAMMIT List,Cancer productus,Donald B. Cadien | Kelvin L. Barwick | Brent M. Haggin,dcadien@lacsd.org | scoletoma@gmail.com | bhaggin@lacsd.org,,Monitored,ARTHROPODA,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,,Eucarida,Decapoda,Pleocyemata,Brachyura,Cancroidea,Cancridae,,,Cancer,,productus,Randall 1839,Cancer productus
SCAMMIT List,Glebocarcinus sp,Donald B. Cadien | Kelvin L. Barwick | Brent M. Haggin,dcadien@lacsd.org | scoletoma@gmail.com | bhaggin@lacsd.org,,Monitored,ARTHROPODA,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,,Eucarida,Decapoda,Pleocyemata,Brachyura,Cancroidea,Cancridae,,,Glebocarcinus,,,,Glebocarcinus sp
SCAMMIT List,Glebocarcinus amphioetus,Donald B. Cadien | Kelvin L. Barwick | Brent M. Haggin,dcadien@lacsd.org | scoletoma@gmail.com | bhaggin@lacsd.org,,Monitored,ARTHROPODA,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,,Eucarida,Decapoda,Pleocyemata,Brachyura,Cancroidea,Cancridae,,,Glebocarcinus,,amphioetus,(Rathbun 1898),Glebocarcinus amphioetus
SCAMMIT List,Glebocarcinus oregonensis,Donald B. Cadien | Kelvin L. Barwick | Brent M. Haggin,dcadien@lacsd.org | scoletoma@gmail.com | bhaggin@lacsd.org,,Monitored,ARTHROPODA,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,,Eucarida,Decapoda,Pleocyemata,Brachyura,Cancroidea,Cancridae,,,Glebocarcinus,,oregonensis,(Dana 1852),Glebocarcinus oregonensis
SCAMMIT List,Metacarcinus sp,Donald B. Cadien | Kelvin L. Barwick | Brent M. Haggin,dcadien@lacsd.org | scoletoma@gmail.com | bhaggin@lacsd.org,,Monitored,ARTHROPODA,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,,Eucarida,Decapoda,Pleocyemata,Brachyura,Cancroidea,Cancridae,,,Metacarcinus,,,,Metacarcinus sp
SCAMMIT List,Metacarcinus anthonyi,Donald B. Cadien | Kelvin L. Barwick | Brent M. Haggin,dcadien@lacsd.org | scoletoma@gmail.com | bhaggin@lacsd.org,,Monitored,ARTHROPODA,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,,Eucarida,Decapoda,Pleocyemata,Brachyura,Cancroidea,Cancridae,,,Metacarcinus,,anthonyi,(Rathbun 1897),Metacarcinus anthonyi
SCAMMIT List,Metacarcinus gracilis,Donald B. Cadien | Kelvin L. Barwick | Brent M. Haggin,dcadien@lacsd.org | scoletoma@gmail.com | bhaggin@lacsd.org,,Monitored,ARTHROPODA,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,,Eucarida,Decapoda,Pleocyemata,Brachyura,Cancroidea,Cancridae,,,Metacarcinus,,gracilis,(Dana 1852),Metacarcinus gracilis
SCAMMIT List,Romaleon sp,Donald B. Cadien | Kelvin L. Barwick | Brent M. Haggin,dcadien@lacsd.org | scoletoma@gmail.com | bhaggin@lacsd.org,,Monitored,ARTHROPODA,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,,Eucarida,Decapoda,Pleocyemata,Brachyura,Cancroidea,Cancridae,,,Romaleon,,,,Romaleon sp
SCAMMIT List,Romaleon antennarium,Donald B. Cadien | Kelvin L. Barwick | Brent M. Haggin,dcadien@lacsd.org | scoletoma@gmail.com | bhaggin@lacsd.org,,Monitored,ARTHROPODA,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,,Eucarida,Decapoda,Pleocyemata,Brachyura,Cancroidea,Cancridae,,,Romaleon,,antennarium,(Stimpson 1856),Romaleon antennarium
SCAMMIT List,Romaleon branneri,Donald B. Cadien | Kelvin L. Barwick | Brent M. Haggin,dcadien@lacsd.org | scoletoma@gmail.com | bhaggin@lacsd.org,,Monitored,ARTHROPODA,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,,Eucarida,Decapoda,Pleocyemata,Brachyura,Cancroidea,Cancridae,,,Romaleon,,branneri,(Rathbun 1926),Romaleon branneri
SCAMMIT List,Romaleon jordani,Donald B. Cadien | Kelvin L. Barwick | Brent M. Haggin,dcadien@lacsd.org | scoletoma@gmail.com | bhaggin@lacsd.org,,Monitored,ARTHROPODA,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,,Eucarida,Decapoda,Pleocyemata,Brachyura,Cancroidea,Cancridae,,,Romaleon,,jordani,(Rathbun 1900),Romaleon jordani
SCAMMIT List,Portunoidea,Donald B. Cadien | Kelvin L. Barwick | Brent M. Haggin,dcadien@lacsd.org | scoletoma@gmail.com | bhaggin@lacsd.org,,Monitored,ARTHROPODA,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,,Eucarida,Decapoda,Pleocyemata,Brachyura,Portunoidea,,,,,,,,Portunoidea
SCAMMIT List,Portunidae,Donald B. Cadien | Kelvin L. Barwick | Brent M. Haggin,dcadien@lacsd.org | scoletoma@gmail.com | bhaggin@lacsd.org,,Monitored,ARTHROPODA,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,,Eucarida,Decapoda,Pleocyemata,Brachyura,Portunoidea,Portunidae,,,,,,,Portunidae
SCAMMIT List,Portunus sp,Donald B. Cadien | Kelvin L. Barwick | Brent M. Haggin,dcadien@lacsd.org | scoletoma@gmail.com | bhaggin@lacsd.org,,Monitored,ARTHROPODA,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,,Eucarida,Decapoda,Pleocyemata,Brachyura,Portunoidea,Portunidae,,,Portunus,,,,Portunus sp
SCAMMIT List,Portunus xantusii,Donald B. Cadien | Kelvin L. Barwick | Brent M. Haggin,dcadien@lacsd.org | scoletoma@gmail.com | bhaggin@lacsd.org,,Monitored,ARTHROPODA,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,,Eucarida,Decapoda,Pleocyemata,Brachyura,Portunoidea,Portunidae,,,Portunus,,xantusii,(Stimpson 1860),Portunus xantusii
SCAMMIT List,Xanthoidea,Donald B. Cadien | Kelvin L. Barwick | Brent M. Haggin,dcadien@lacsd.org | scoletoma@gmail.com | bhaggin@lacsd.org,,Monitored,ARTHROPODA,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,,Eucarida,Decapoda,Pleocyemata,Brachyura,Xanthoidea,,,,,,,,Xanthoidea
SCAMMIT List,Panopeidae,Donald B. Cadien | Kelvin L. Barwick | Brent M. Haggin,dcadien@lacsd.org | scoletoma@gmail.com | bhaggin@lacsd.org,,Monitored,ARTHROPODA,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,,Eucarida,Decapoda,Pleocyemata,Brachyura,Xanthoidea,Panopeidae,,,,,,,Panopeidae
SCAMMIT List,Panopeinae,Donald B. Cadien | Kelvin L. Barwick | Brent M. Haggin,dcadien@lacsd.org | scoletoma@gmail.com | bhaggin@lacsd.org,,Monitored,ARTHROPODA,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,,Eucarida,Decapoda,Pleocyemata,Brachyura,Xanthoidea,Panopeidae,Panopeinae,,,,,,Panopeinae
SCAMMIT List,Eurypanopeus sp,Donald B. Cadien | Kelvin L. Barwick | Brent M. Haggin,dcadien@lacsd.org | scoletoma@gmail.com | bhaggin@lacsd.org,,Monitored,ARTHROPODA,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,,Eucarida,Decapoda,Pleocyemata,Brachyura,Xanthoidea,Panopeidae,Panopeinae,,Eurypanopeus,,,,Eurypanopeus sp
SCAMMIT List,Eurypanopeus hyperconvexus,Donald B. Cadien | Kelvin L. Barwick | Brent M. Haggin,dcadien@lacsd.org | scoletoma@gmail.com | bhaggin@lacsd.org,,Monitored,ARTHROPODA,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,,Eucarida,Decapoda,Pleocyemata,Brachyura,Xanthoidea,Panopeidae,Panopeinae,,Eurypanopeus,,hyperconvexus,Garth 1986,Eurypanopeus hyperconvexus
SCAMMIT List,Lophopanopeus sp,Donald B. Cadien | Kelvin L. Barwick | Brent M. Haggin,dcadien@lacsd.org | scoletoma@gmail.com | bhaggin@lacsd.org,,Monitored,ARTHROPODA,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,,Eucarida,Decapoda,Pleocyemata,Brachyura,Xanthoidea,Panopeidae,Panopeinae,,Lophopanopeus,,,,Lophopanopeus sp
SCAMMIT List,Lophopanopeus bellus,Donald B. Cadien | Kelvin L. Barwick | Brent M. Haggin,dcadien@lacsd.org | scoletoma@gmail.com | bhaggin@lacsd.org,,Monitored,ARTHROPODA,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,,Eucarida,Decapoda,Pleocyemata,Brachyura,Xanthoidea,Panopeidae,Panopeinae,,Lophopanopeus,,bellus,(Stimpson 1860),Lophopanopeus bellus
SCAMMIT List,Lophopanopeus frontalis,Donald B. Cadien | Kelvin L. Barwick | Brent M. Haggin,dcadien@lacsd.org | scoletoma@gmail.com | bhaggin@lacsd.org,,Monitored,ARTHROPODA,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,,Eucarida,Decapoda,Pleocyemata,Brachyura,Xanthoidea,Panopeidae,Panopeinae,,Lophopanopeus,,frontalis,(Rathbun 1893),Lophopanopeus frontalis
SCAMMIT List,Lophopanopeus leucomanus,Donald B. Cadien | Kelvin L. Barwick | Brent M. Haggin,dcadien@lacsd.org | scoletoma@gmail.com | bhaggin@lacsd.org,,Monitored,ARTHROPODA,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,,Eucarida,Decapoda,Pleocyemata,Brachyura,Xanthoidea,Panopeidae,Panopeinae,,Lophopanopeus,,leucomanus,(Lockington 1877),Lophopanopeus leucomanus
SCAMMIT List,Eucratopsinae,Donald B. Cadien | Kelvin L. Barwick | Brent M. Haggin,dcadien@lacsd.org | scoletoma@gmail.com | bhaggin@lacsd.org,,Monitored,ARTHROPODA,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,,Eucarida,Decapoda,Pleocyemata,Brachyura,Xanthoidea,Panopeidae,Eucratopsinae,,,,,,Eucratopsinae
SCAMMIT List,Malacoplax sp,Donald B. Cadien | Kelvin L. Barwick | Brent M. Haggin,dcadien@lacsd.org | scoletoma@gmail.com | bhaggin@lacsd.org,,Monitored,ARTHROPODA,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,,Eucarida,Decapoda,Pleocyemata,Brachyura,Xanthoidea,Panopeidae,Eucratopsinae,,Malacoplax,,,,Malacoplax sp
SCAMMIT List,Malacoplax californiensis,Donald B. Cadien | Kelvin L. Barwick | Brent M. Haggin,dcadien@lacsd.org | scoletoma@gmail.com | bhaggin@lacsd.org,,Monitored,ARTHROPODA,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,,Eucarida,Decapoda,Pleocyemata,Brachyura,Xanthoidea,Panopeidae,Eucratopsinae,,Malacoplax,,californiensis,(Lockington 1877),Malacoplax californiensis
SCAMMIT List,Xanthidae,Donald B. Cadien | Kelvin L. Barwick | Brent M. Haggin,dcadien@lacsd.org | scoletoma@gmail.com | bhaggin@lacsd.org,,Monitored,ARTHROPODA,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,,Eucarida,Decapoda,Pleocyemata,Brachyura,Xanthoidea,Xanthidae,,,,,,,Xanthidae
SCAMMIT List,Xanthinae,Donald B. Cadien | Kelvin L. Barwick | Brent M. Haggin,dcadien@lacsd.org | scoletoma@gmail.com | bhaggin@lacsd.org,,Monitored,ARTHROPODA,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,,Eucarida,Decapoda,Pleocyemata,Brachyura,Xanthoidea,Xanthidae,Xanthinae,,,,,,Xanthinae
SCAMMIT List,Gonopanope sp,Donald B. Cadien | Kelvin L. Barwick | Brent M. Haggin,dcadien@lacsd.org | scoletoma@gmail.com | bhaggin@lacsd.org,,Monitored,ARTHROPODA,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,,Eucarida,Decapoda,Pleocyemata,Brachyura,Xanthoidea,Xanthidae,Xanthinae,,Gonopanope,,,,Gonopanope sp
SCAMMIT List,Gonopanope nitida,Donald B. Cadien | Kelvin L. Barwick | Brent M. Haggin,dcadien@lacsd.org | scoletoma@gmail.com | bhaggin@lacsd.org,,Monitored,ARTHROPODA,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,,Eucarida,Decapoda,Pleocyemata,Brachyura,Xanthoidea,Xanthidae,Xanthinae,,Gonopanope,,nitida,(Rathbun 1898),Gonopanope nitida
SCAMMIT List,Paraxanthias sp,Donald B. Cadien | Kelvin L. Barwick | Brent M. Haggin,dcadien@lacsd.org | scoletoma@gmail.com | bhaggin@lacsd.org,,Monitored,ARTHROPODA,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,,Eucarida,Decapoda,Pleocyemata,Brachyura,Xanthoidea,Xanthidae,Xanthinae,,Paraxanthias,,,,Paraxanthias sp
