Project Requested,scientific_name,Point of Contact for Submission,Email,Common Name,Survey Type,Family,ScientificNameAuthorship,Notes,TaxonId
InvertEBase Marine Invertebrates of California,Cystocrepis setigera,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,POURTALESIIDAE,"(Agassiz, 1898)",,27186
InvertEBase Marine Invertebrates of California,Echinocrepis rostrata,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,POURTALESIIDAE,"Mironov, 1973",,27188
InvertEBase Marine Invertebrates of California,Pourtalesia laguncula,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,POURTALESIIDAE,"A. Agassiz, 1879",,162660
InvertEBase Marine Invertebrates of California,Craseoa lathetica,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PRAYIDAE,"Pugh and Harbison, 1987",,35851
InvertEBase Marine Invertebrates of California,Gymnopraia lapislazula,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PRAYIDAE,"Haddock, Dunn & Pugh, 2005",,166637
InvertEBase Marine Invertebrates of California,Lilyopsis fluoracantha,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PRAYIDAE,"Haddock, Dunn & Pugh, 2005",,166721
InvertEBase Marine Invertebrates of California,Praya dubia,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PRAYIDAE,"(Quoy and Gaimard, 1827)",,34704
InvertEBase Marine Invertebrates of California,Rosacea cymbiformis,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PRAYIDAE,"(delle Chiaje, 1822)",,34707
InvertEBase Marine Invertebrates of California,Rosacea plicata,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PRAYIDAE,"Quoy and Gaimard, 1827",,34705
InvertEBase Marine Invertebrates of California,Priapulus caudatus,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PRIAPULIDAE,"Lamarck, 1816",,157863
InvertEBase Marine Invertebrates of California,Callogorgia kinoshitae,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PRIMNOIDAE,"Kükenthal, 1913",,31658
InvertEBase Marine Invertebrates of California,Callogorgia kinoshitai,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PRIMNOIDAE,"(Kükenthal, 1913)",,241054
InvertEBase Marine Invertebrates of California,Calyptrophora antilla,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PRIMNOIDAE,"Bayer, 2001",,116958
InvertEBase Marine Invertebrates of California,Calyptrophora bayeri,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PRIMNOIDAE,"Cairns, 2007",,116959
InvertEBase Marine Invertebrates of California,Calyptrophora niwa,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PRIMNOIDAE,"Cairns, 2012",,173877
InvertEBase Marine Invertebrates of California,Parastenella gymnogaster,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PRIMNOIDAE,"Cairns, 2007",,149970
InvertEBase Marine Invertebrates of California,Parastenella ramosa,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PRIMNOIDAE,"(Studer, 1894)",,162306
InvertEBase Marine Invertebrates of California,Plumarella longispina,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PRIMNOIDAE,"Kinoshita, 1908",,162602
InvertEBase Marine Invertebrates of California,Primnoa pacifica,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PRIMNOIDAE,,,31656
InvertEBase Marine Invertebrates of California,Proboscidactyla circumsabella,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PROBOSCIDACTYLIDAE,"Hand, 1954",,35805
InvertEBase Marine Invertebrates of California,Proboscidactyla flavicirrata,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PROBOSCIDACTYLIDAE,"Brandt, 1835",,34507
InvertEBase Marine Invertebrates of California,Proboscidactyla occidentalis,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PROBOSCIDACTYLIDAE,"(Fewkes, 1889)",,34513
InvertEBase Marine Invertebrates of California,Ambidexter panamensis,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PROCESSIDAE,"Abele, 1972",,76221
InvertEBase Marine Invertebrates of California,Prochaetoderma californicum,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PROCHAETODERMATIDAE,"Schwabl, 1963",,8262
InvertEBase Marine Invertebrates of California,Spathoderma californicum,Dean Pentcheff,pentcheff@gmail.com ,jawed solenogaster,Inventory,PROCHAETODERMATIDAE,"(Schwabl, 1963)",,3364
InvertEBase Marine Invertebrates of California,Dorymenia acuta,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PRONEOMENIIDAE,"Heath, 1911",,133827
InvertEBase Marine Invertebrates of California,Catillopecten squamiformis,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PROPEAMUSSIIDAE,"(Bernard, 1978)",,118186
InvertEBase Marine Invertebrates of California,Cyclopecten alaskensis,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PROPEAMUSSIIDAE,"(Dall, 1871)",,15754
InvertEBase Marine Invertebrates of California,Cyclopecten barbarensis,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PROPEAMUSSIIDAE,"Grau, 1959",,15757
InvertEBase Marine Invertebrates of California,Cyclopecten benthalis,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PROPEAMUSSIIDAE,,,15753
InvertEBase Marine Invertebrates of California,Cyclopecten bistriatus,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PROPEAMUSSIIDAE,"(Dall, 1916)",,246150
InvertEBase Marine Invertebrates of California,Cyclopecten carlottensis,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PROPEAMUSSIIDAE,,,15743
InvertEBase Marine Invertebrates of California,Cyclopecten catalinensis,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PROPEAMUSSIIDAE,"(Willett, 1931)",,15752
InvertEBase Marine Invertebrates of California,Cyclopecten incongruus,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PROPEAMUSSIIDAE,"Dall, 1916",,15745
InvertEBase Marine Invertebrates of California,Cyclopecten pernomus,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PROPEAMUSSIIDAE,"(Hertlein, 1935)",,15750
InvertEBase Marine Invertebrates of California,Cyclopecten zephyrus,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PROPEAMUSSIIDAE,"Grau, 1959",,246158
InvertEBase Marine Invertebrates of California,Parvamussium alaskense,Dean Pentcheff,pentcheff@gmail.com ,Alaska glass-scallop,Inventory,PROPEAMUSSIIDAE,"(Dall, 1871)",,11668
InvertEBase Marine Invertebrates of California,Propeamussium cowperi,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PROPEAMUSSIIDAE,"Waring, 1917",,162338
InvertEBase Marine Invertebrates of California,Propeamussium meridionale,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PROPEAMUSSIIDAE,"(E. A. Smith, 1885)",,141715
InvertEBase Marine Invertebrates of California,Enchiridium punctatum,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PROSTHIOSTOMIDAE,,,106852
InvertEBase Marine Invertebrates of California,Tritella laevis,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PROTELLIDAE,"Mayer, 1903",,75704
InvertEBase Marine Invertebrates of California,Tritella pilimana,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PROTELLIDAE,"Mayer, 1890",,75705
InvertEBase Marine Invertebrates of California,Tritella tenuissima,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PROTELLIDAE,"Dougherty and Steinberg, 1953",,74606
InvertEBase Marine Invertebrates of California,Crepidobothrium gerrardii,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PROTEOCEPHALIDAE,"(Baird, 1860) Monticelli, 1900",,245569
InvertEBase Marine Invertebrates of California,Crocodilicola pseudostoma,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PROTERODIPLOSTOMIDAE,"(Willemoes-Suhm, 1870) Poche, 1926",,245680
InvertEBase Marine Invertebrates of California,Oldroydia percrassa,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PROTOCHITONIDAE,"(Dall, 1894)",,19884
InvertEBase Marine Invertebrates of California,Plotonemertes adhaerens,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PROTOPELAGONEMERTIDAE,"Brinkmann, 1917",,167846
InvertEBase Marine Invertebrates of California,Distichoptilum gracile,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PROTOPTILIDAE,,,31688
InvertEBase Marine Invertebrates of California,Distichoptilum verrilli,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PROTOPTILIDAE,,,31689
InvertEBase Marine Invertebrates of California,Provanna laevis,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PROVANNIDAE,"Warén & Ponder, 1991",,165923
InvertEBase Marine Invertebrates of California,Provanna macleani,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PROVANNIDAE,"Warén & Bouchet, 1989",,165924
InvertEBase Marine Invertebrates of California,Provanna pacifica,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PROVANNIDAE,"(Dall, 1908)",,165925
InvertEBase Marine Invertebrates of California,Provanna variabilis,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PROVANNIDAE,"Warén & Bouchet, 1986",,165927
InvertEBase Marine Invertebrates of California,Asaphis deflorata,Dean Pentcheff,pentcheff@gmail.com ,gaudy sanguin,Inventory,PSAMMOBIIDAE,"(Linnaeus, 1758)",,20829
InvertEBase Marine Invertebrates of California,Gari californica,Dean Pentcheff,pentcheff@gmail.com ,California sunsetclam,Inventory,PSAMMOBIIDAE,"(Conrad, 1849)",,20813
InvertEBase Marine Invertebrates of California,Gari edentula,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PSAMMOBIIDAE,"(Gabb, 1869)",,20818
InvertEBase Marine Invertebrates of California,Gari fucata,Dean Pentcheff,pentcheff@gmail.com ,painted sunsetclam,Inventory,PSAMMOBIIDAE,"(Hinds, 1845)",,20819
InvertEBase Marine Invertebrates of California,Gari radiata,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PSAMMOBIIDAE,"(Dunker in Philippi, 1845)",,133962
InvertEBase Marine Invertebrates of California,Gari regularis,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PSAMMOBIIDAE,"(Carpenter, 1864)",,20822
InvertEBase Marine Invertebrates of California,Heterodonax bimaculatus,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PSAMMOBIIDAE,"(Linnaeus, 1758)",,20833
InvertEBase Marine Invertebrates of California,Heterodonax pacificus,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PSAMMOBIIDAE,"(Conrad, 1837)",,20832
InvertEBase Marine Invertebrates of California,Hiatula tumens,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PSAMMOBIIDAE,"(Reeve, 1857)",,206752
InvertEBase Marine Invertebrates of California,Nuttallia nuttallii,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PSAMMOBIIDAE,"(Conrad, 1837)",,20834
InvertEBase Marine Invertebrates of California,Nuttallia obscurata,Dean Pentcheff,pentcheff@gmail.com ,purple mahogany-clam,Inventory,PSAMMOBIIDAE,"(Reeve, 1857)",,19364
InvertEBase Marine Invertebrates of California,Psammotella bertini,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PSAMMOBIIDAE,"(Pilsbry & H. N. Lowe, 1932)",,121697
InvertEBase Marine Invertebrates of California,Pseudanthessius latus,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PSEUDANTHESSIIDAE,"Illg, 1950",,51760
InvertEBase Marine Invertebrates of California,Pseudoceros canadensis,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PSEUDOCEROTIDAE,,,106832
InvertEBase Marine Invertebrates of California,Pseudoceros montereyensis,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PSEUDOCEROTIDAE,"Hyman, 1953",,106834
InvertEBase Marine Invertebrates of California,Amphiplica gordensis,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PSEUDOCOCCULINIDAE,"McLean, 1991",,123456
InvertEBase Marine Invertebrates of California,Pseudocycnoides buccata,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PSEUDOCYCNIDAE,"(C. B. Wilson, 1922)",,51974
InvertEBase Marine Invertebrates of California,Pseudodiaptomus euryhalinus,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PSEUDODIAPTOMIDAE,"M. W. Johnson, 1939",,55017
InvertEBase Marine Invertebrates of California,Pseudodiaptomus forbesi,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PSEUDODIAPTOMIDAE,"(Poppe and Richard, 1890)",,51307
InvertEBase Marine Invertebrates of California,Pseudodiaptomus marinus,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PSEUDODIAPTOMIDAE,"Sato, 1913",,49849
InvertEBase Marine Invertebrates of California,Macron aethiops,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PSEUDOLIVIDAE,"(Reeve, 1847)",,120592
InvertEBase Marine Invertebrates of California,Macron lividus,Dean Pentcheff,pentcheff@gmail.com ,livid macron,Inventory,PSEUDOLIVIDAE,"(A. Adams, 1855)",,13188
InvertEBase Marine Invertebrates of California,Antiplanes abarbarea,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PSEUDOMELATOMIDAE,"Dall, 1919",,237221
InvertEBase Marine Invertebrates of California,Antiplanes antigone,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PSEUDOMELATOMIDAE,"(Dall, 1919)",,245800
InvertEBase Marine Invertebrates of California,Antiplanes briseis,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PSEUDOMELATOMIDAE,"Dall, 1919",,13941
InvertEBase Marine Invertebrates of California,Antiplanes catalinae,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PSEUDOMELATOMIDAE,"(Raymond, 1904)",,13942
InvertEBase Marine Invertebrates of California,Antiplanes diaulax,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PSEUDOMELATOMIDAE,"(Dall, 1908)",,13943
InvertEBase Marine Invertebrates of California,Antiplanes diomedea,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PSEUDOMELATOMIDAE,"Bartsch, 1944",,237225
InvertEBase Marine Invertebrates of California,Antiplanes hyperia,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PSEUDOMELATOMIDAE,"Dall, 1919",,13944
InvertEBase Marine Invertebrates of California,Antiplanes litus,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PSEUDOMELATOMIDAE,"Dall, 1919",,13945
InvertEBase Marine Invertebrates of California,Antiplanes major,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PSEUDOMELATOMIDAE,"Bartsch, 1944",,13946
InvertEBase Marine Invertebrates of California,Antiplanes profundicola,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PSEUDOMELATOMIDAE,"Bartsch, 1944",,237226
InvertEBase Marine Invertebrates of California,Antiplanes rotula,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PSEUDOMELATOMIDAE,"Dall, 1921",,13933
InvertEBase Marine Invertebrates of California,Antiplanes thalaea,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PSEUDOMELATOMIDAE,"(Dall, 1902)",,124014
InvertEBase Marine Invertebrates of California,Antiplanes vinosa,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PSEUDOMELATOMIDAE,"(Dall, 1874)",,124012
InvertEBase Marine Invertebrates of California,Antiplanes voyi,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PSEUDOMELATOMIDAE,"(Gabb, 1866)",,13930
InvertEBase Marine Invertebrates of California,Burchia redondoensis,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PSEUDOMELATOMIDAE,"(T. Burch, 1938)",,119216
InvertEBase Marine Invertebrates of California,Burchia semiinflata,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PSEUDOMELATOMIDAE,"(Grant & Gale, 1931)",,164393
InvertEBase Marine Invertebrates of California,Carinoturris adrastia,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PSEUDOMELATOMIDAE,"(Dall, 1919)",,14060
InvertEBase Marine Invertebrates of California,Carinoturris fortis,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PSEUDOMELATOMIDAE,"Bartsch, 1944",,14062
InvertEBase Marine Invertebrates of California,Carinoturris polycaste,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PSEUDOMELATOMIDAE,"(Dall, 1919)",,14061
InvertEBase Marine Invertebrates of California,Crassispira incrassata,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PSEUDOMELATOMIDAE,"(Sowerby, 1834)",,13998
InvertEBase Marine Invertebrates of California,Crassispira kluthi,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PSEUDOMELATOMIDAE,"E. K. Jordan, 1936",,14000
InvertEBase Marine Invertebrates of California,Crassispira maura,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PSEUDOMELATOMIDAE,"(Sowerby, 1834)",,14006
InvertEBase Marine Invertebrates of California,Crassispira montereyensis,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PSEUDOMELATOMIDAE,"Stearns, 1871",,14014
InvertEBase Marine Invertebrates of California,Crassispira semiinflata,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PSEUDOMELATOMIDAE,"(Grant and Gale, 1931)",,14029
InvertEBase Marine Invertebrates of California,Crassispira unicolor,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PSEUDOMELATOMIDAE,"(Sowerby, 1834)",,14039
InvertEBase Marine Invertebrates of California,Hormospira maculosa,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PSEUDOMELATOMIDAE,"(Sowerby I, 1834)",,120287
InvertEBase Marine Invertebrates of California,Knefastia dalli,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PSEUDOMELATOMIDAE,"Bartsch, 1944",,120382
InvertEBase Marine Invertebrates of California,Knefastia funiculata,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PSEUDOMELATOMIDAE,"(Kiener, 1840)",,135327
InvertEBase Marine Invertebrates of California,Knefastia olivacea,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PSEUDOMELATOMIDAE,"(Sowerby I, 1834)",,120383
InvertEBase Marine Invertebrates of California,Knefastia tuberculifera,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PSEUDOMELATOMIDAE,"(Broderip & Sowerby I, 1829)",,120384
InvertEBase Marine Invertebrates of California,Leucosyrinx kantori,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PSEUDOMELATOMIDAE,"J. H. McLean, 1995",,237222
InvertEBase Marine Invertebrates of California,Megasurcula carpenteriana,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PSEUDOMELATOMIDAE,"(Gabb, 1865)",,14260
InvertEBase Marine Invertebrates of California,Megasurcula remondii,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PSEUDOMELATOMIDAE,"(Gabb, 1866)",,14261
InvertEBase Marine Invertebrates of California,Megasurcula stearnsiana,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PSEUDOMELATOMIDAE,"(Raymond, 1904)",,14262
InvertEBase Marine Invertebrates of California,Pseudomelatoma grippi,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PSEUDOMELATOMIDAE,"(Dall, 1919)",,14299
InvertEBase Marine Invertebrates of California,Pseudomelatoma moesta,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PSEUDOMELATOMIDAE,"(Carpenter, 1864)",,141893
InvertEBase Marine Invertebrates of California,Pseudomelatoma penicillata,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PSEUDOMELATOMIDAE,"(Carpenter, 1865)",,14300
InvertEBase Marine Invertebrates of California,Pseudomelatoma sticta,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PSEUDOMELATOMIDAE,"S. S. Berry, 1956",,14298
InvertEBase Marine Invertebrates of California,Pseudomelatoma torosa,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PSEUDOMELATOMIDAE,"(Carpenter, 1864)",,14296
InvertEBase Marine Invertebrates of California,Pseudotaranis hyperia,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PSEUDOMELATOMIDAE,"(Dall, 1919)",,11727
InvertEBase Marine Invertebrates of California,Pseudotaranis strongi,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PSEUDOMELATOMIDAE,"(Arnold, 1903)",,11728
InvertEBase Marine Invertebrates of California,Cyrtoplax spinidentata,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PSEUDORHOMBILIDAE,"(Benedict, 1892)",,246526
InvertEBase Marine Invertebrates of California,Pseudostylochus burchami,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PSEUDOSTYLOCHIDAE,,,105898
InvertEBase Marine Invertebrates of California,Pseudomesochra tatianae,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PSEUDOTACHIDIIDAE,"Drzycimski, 1968",,56726
InvertEBase Marine Invertebrates of California,Pseudotanais affinis,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PSEUDOTANAIDAE,"Hansen, 1886",,66536
InvertEBase Marine Invertebrates of California,Pseudotanais californiensis,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PSEUDOTANAIDAE,"Dojiri and Sieg, 1997",,65627
InvertEBase Marine Invertebrates of California,Pseudotanais makrothrix,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PSEUDOTANAIDAE,"Dojiri and Sieg, 1997",,65628
InvertEBase Marine Invertebrates of California,Lissothuria nutriens,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PSOLIDAE,"(H. L. Clark, 1901)",,26463
InvertEBase Marine Invertebrates of California,Psolidium bidiscum,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PSOLIDAE,"Lambert, 1996",,158031
InvertEBase Marine Invertebrates of California,Psolidium bullatum,Dean Pentcheff,pentcheff@gmail.com ,,Inventory,PSOLIDAE,"Oshima, 1915",,26449
